ativo|target|data|target_real|resultado_real|esmble_jan_tot|esmble_jan_par|in_precision
VALE3|1.015|2022-12-12|1|0.0149999999999999|1|1|
VALE3|1.015|2022-12-13|1|0.0149999999999999|1|1|
VALE3|1.015|2022-12-14|0|-0.0187664453884637|1|1|
VALE3|1.015|2022-12-15|0|-0.008735629013139|1|1|
VALE3|1.015|2022-12-16|1|0.0149999999999999|0|1|
VALE3|1.015|2022-12-19|1|0.0149999999999999|0|1|
VALE3|1.015|2022-12-20|0|0.0024165680220025|1|1|
VALE3|1.015|2022-12-21|1|0.0149999999999999|1|1|
VALE3|1.015|2022-12-22|1|0.0149999999999999|0|1|
VALE3|1.015|2022-12-23|1|0.0149999999999999|1|1|
VALE3|1.02|2020-06-04|0|-0.0388366657687804|1|1|1.0
VALE3|1.02|2020-06-05|0|-0.0287377269688693|0|0|0.0
VALE3|1.02|2020-06-08|0|-0.0051698589368502|0|1|1.0
VALE3|1.02|2020-06-09|0|0.0087415849252343|0|0|0.0
VALE3|1.02|2020-06-10|1|0.02|0|0|0.0
VALE3|1.02|2020-06-12|1|0.02|0|1|0.0
VALE3|1.02|2020-06-15|1|0.02|0|1|0.0
VALE3|1.02|2020-06-16|1|0.02|0|1|1.0
VALE3|1.02|2020-06-17|0|-0.0126110085073921|0|1|1.0
VALE3|1.02|2020-06-18|0|-0.0166873623735978|1|1|1.0
VALE3|1.02|2020-06-19|1|0.02|0|0|0.0
VALE3|1.02|2020-06-22|1|0.02|1|1|1.0
VALE3|1.02|2020-06-23|0|-0.0110222113751382|0|1|1.0
VALE3|1.02|2020-06-24|1|0.02|1|1|1.0
VALE3|1.02|2020-06-25|0|-0.0243291466725958|0|1|0.0
VALE3|1.02|2020-06-26|0|0.000901879832176|0|1|1.0
VALE3|1.02|2020-06-29|0|-0.0032467375470885|0|1|0.0
VALE3|1.02|2020-06-30|0|0.0087375262242195|0|0|0.0
VALE3|1.02|2020-07-01|1|0.02|0|0|0.0
VALE3|1.02|2020-07-02|1|0.02|0|0|0.0
VALE3|1.02|2020-07-03|1|0.02|0|0|0.0
VALE3|1.02|2020-07-06|0|0.0040535661731668|0|1|0.0
VALE3|1.02|2020-07-07|1|0.02|0|0|0.0
VALE3|1.02|2020-07-08|1|0.02|0|0|0.0
VALE3|1.02|2020-07-09|1|0.02|0|0|0.0
VALE3|1.02|2020-07-10|1|0.02|1|1|1.0
VALE3|1.02|2020-07-13|1|0.02|1|1|1.0
VALE3|1.02|2020-07-14|0|-0.0240770451846147|0|1|1.0
VALE3|1.02|2020-07-15|0|-0.0261011473856809|0|1|0.0
VALE3|1.02|2020-07-16|0|-0.0208264274463304|0|0|0.0
VALE3|1.02|2020-07-17|0|-0.0371400507967367|0|0|0.0
VALE3|1.02|2020-07-20|0|-0.0304434105900401|0|0|0.0
VALE3|1.02|2020-07-21|1|0.02|0|0|0.0
VALE3|1.02|2020-07-22|1|0.02|0|0|0.0
VALE3|1.02|2020-07-23|1|0.02|0|1|1.0
VALE3|1.02|2020-07-24|1|0.02|0|1|1.0
VALE3|1.02|2020-07-27|1|0.02|0|1|1.0
VALE3|1.02|2020-07-28|1|0.02|0|1|0.0
VALE3|1.02|2020-07-29|0|-0.0256821620514344|1|1|1.0
VALE3|1.02|2020-07-30|1|0.02|0|1|1.0
VALE3|1.02|2020-07-31|0|-0.0004849681540521|1|1|1.0
VALE3|1.02|2020-08-03|1|0.02|0|1|1.0
VALE3|1.02|2020-08-04|0|0.0048465209118278|1|1|1.0
VALE3|1.02|2020-08-05|0|-0.0373682563472914|0|1|1.0
VALE3|1.02|2020-08-06|1|0.02|0|0|0.0
VALE3|1.02|2020-08-07|1|0.02|0|0|0.0
VALE3|1.02|2020-08-10|0|-0.0229335824594626|0|1|1.0
VALE3|1.02|2020-08-11|1|0.02|0|1|1.0
VALE3|1.02|2020-08-12|1|0.02|1|1|1.0
VALE3|1.02|2020-08-13|1|0.02|0|1|1.0
VALE3|1.02|2020-08-14|1|0.02|1|1|1.0
VALE3|1.02|2020-08-17|0|-0.017377564125757|1|1|1.0
VALE3|1.02|2020-08-18|0|-0.0070966770956596|0|0|0.0
VALE3|1.02|2020-08-19|1|0.02|0|0|0.0
VALE3|1.02|2020-08-20|0|-0.0105752212846944|1|1|1.0
VALE3|1.02|2020-08-21|0|-0.03415953373041|0|1|1.0
VALE3|1.02|2020-08-24|0|-0.0270700496378446|0|1|1.0
VALE3|1.02|2020-08-25|0|-0.0321115850534886|0|0|0.0
VALE3|1.02|2020-08-26|0|0.0011347107179746|1|1|1.0
VALE3|1.02|2020-08-27|0|0.0022883394846104|1|1|1.0
VALE3|1.02|2020-08-28|1|0.02|0|1|1.0
VALE3|1.02|2020-08-31|1|0.02|0|1|1.0
VALE3|1.02|2020-09-01|0|-0.0424879072901872|1|1|1.0
VALE3|1.02|2020-09-02|0|0.0|1|1|1.0
VALE3|1.02|2020-09-03|0|-0.0197621867340143|0|1|1.0
VALE3|1.02|2020-09-04|1|0.02|1|1|1.0
VALE3|1.02|2020-09-08|1|0.02|0|0|0.0
VALE3|1.02|2020-09-09|1|0.02|1|1|1.0
VALE3|1.02|2020-09-10|1|0.02|1|1|1.0
VALE3|1.02|2020-09-11|0|-0.0114649652996221|0|1|0.0
VALE3|1.02|2020-09-14|0|-0.0167437347686352|0|0|0.0
VALE3|1.02|2020-09-15|0|-0.0372271906190079|0|0|0.0
VALE3|1.02|2020-09-16|1|0.02|0|0|0.0
VALE3|1.02|2020-09-17|0|-0.0145566458755446|1|1|1.0
VALE3|1.02|2020-09-18|1|0.02|0|0|0.0
VALE3|1.02|2020-09-21|1|0.02|0|0|1.0
VALE3|1.02|2020-09-22|1|0.02|1|1|1.0
VALE3|1.02|2020-09-23|0|-0.0224493205938283|0|1|1.0
VALE3|1.02|2020-09-24|1|0.02|0|1|1.0
VALE3|1.02|2020-09-25|0|-0.0180179946215415|0|1|1.0
VALE3|1.02|2020-09-28|1|0.02|1|1|1.0
VALE3|1.02|2020-09-29|0|0.0064178313727361|0|1|1.0
VALE3|1.02|2020-09-30|0|-0.0152864102671241|0|1|1.0
VALE3|1.02|2020-10-01|1|0.02|1|1|1.0
VALE3|1.02|2020-10-02|1|0.02|0|1|1.0
VALE3|1.02|2020-10-05|1|0.02|1|1|1.0
VALE3|1.02|2020-10-06|1|0.02|0|1|1.0
VALE3|1.02|2020-10-07|1|0.02|0|1|1.0
VALE3|1.02|2020-10-08|1|0.02|1|1|1.0
VALE3|1.02|2020-10-09|1|0.02|0|1|1.0
VALE3|1.02|2020-10-13|0|-0.0020940831653679|0|1|1.0
VALE3|1.02|2020-10-14|0|-0.0091331469059787|0|0|0.0
VALE3|1.02|2020-10-15|0|0.0023923512249457|0|0|0.0
VALE3|1.02|2020-10-16|0|0.0058982804396656|0|0|0.0
VALE3|1.02|2020-10-19|1|0.02|0|0|0.0
VALE3|1.02|2020-10-20|1|0.02|0|1|1.0
VALE3|1.02|2020-10-21|0|-0.0091903083252499|1|1|1.0
VALE3|1.02|2020-10-22|1|0.02|0|0|0.0
VALE3|1.02|2020-10-23|0|-0.0139904548103012|0|0|0.0
VALE3|1.02|2020-10-26|0|-0.0312000109791271|0|0|0.0
VALE3|1.02|2020-10-27|1|0.02|0|0|0.0
VALE3|1.02|2020-10-28|1|0.02|0|0|0.0
VALE3|1.02|2020-10-29|1|0.02|1|1|1.0
VALE3|1.02|2020-10-30|1|0.02|0|0|0.0
VALE3|1.02|2020-11-03|0|-0.0014222442668131|0|1|0.0
VALE3|1.02|2020-11-04|1|0.02|0|0|0.0
VALE3|1.02|2020-11-05|1|0.02|0|1|0.0
VALE3|1.02|2020-11-06|0|-0.023070947496099|0|1|0.0
VALE3|1.02|2020-11-09|0|0.0001581131393324|0|1|0.0
VALE3|1.02|2020-11-10|1|0.02|0|1|1.0
VALE3|1.02|2020-11-11|1|0.02|0|1|0.0
VALE3|1.02|2020-11-12|1|0.02|0|0|0.0
VALE3|1.02|2020-11-13|1|0.02|0|1|1.0
VALE3|1.02|2020-11-16|1|0.02|1|1|1.0
VALE3|1.02|2020-11-17|1|0.02|0|0|0.0
VALE3|1.02|2020-11-18|1|0.02|0|0|0.0
VALE3|1.02|2020-11-19|1|0.02|0|0|0.0
VALE3|1.02|2020-11-20|1|0.02|0|0|0.0
VALE3|1.02|2020-11-23|1|0.02|0|1|1.0
VALE3|1.02|2020-11-24|1|0.02|0|1|1.0
VALE3|1.02|2020-11-25|1|0.02|0|1|1.0
VALE3|1.02|2020-11-26|1|0.02|0|1|1.0
VALE3|1.02|2020-11-27|1|0.02|1|1|1.0
VALE3|1.02|2020-11-30|1|0.02|0|1|1.0
VALE3|1.02|2020-12-01|1|0.02|1|1|1.0
VALE3|1.02|2020-12-02|1|0.02|0|1|1.0
VALE3|1.02|2020-12-03|1|0.02|0|1|1.0
VALE3|1.02|2020-12-04|1|0.02|1|1|1.0
VALE3|1.02|2020-12-07|1|0.02|1|1|1.0
VALE3|1.02|2020-12-08|1|0.02|1|1|1.0
VALE3|1.02|2020-12-09|1|0.02|0|1|1.0
VALE3|1.02|2020-12-10|0|0.0189080562018986|0|1|1.0
VALE3|1.02|2020-12-11|1|0.02|1|1|1.0
VALE3|1.02|2020-12-14|1|0.02|1|1|1.0
VALE3|1.02|2020-12-15|1|0.02|1|1|1.0
VALE3|1.02|2020-12-16|1|0.02|1|1|1.0
VALE3|1.02|2020-12-17|0|-0.0029673565221439|0|1|1.0
VALE3|1.02|2020-12-18|1|0.02|0|1|1.0
VALE3|1.02|2020-12-21|0|0.0024176794476016|1|1|1.0
VALE3|1.02|2020-12-22|1|0.02|1|1|1.0
VALE3|1.02|2020-12-23|1|0.02|0|1|1.0
VALE3|1.02|2020-12-28|1|0.02|0|1|1.0
VALE3|1.02|2020-12-29|1|0.02|1|1|1.0
VALE3|1.02|2020-12-30|1|0.02|1|1|1.0
VALE3|1.02|2021-01-04|1|0.02|1|1|1.0
VALE3|1.02|2021-01-05|1|0.02|0|1|1.0
VALE3|1.02|2021-01-06|1|0.02|1|1|1.0
VALE3|1.02|2021-01-07|0|-0.065915924883139|1|1|1.0
VALE3|1.02|2021-01-08|1|0.02|1|1|1.0
VALE3|1.02|2021-01-11|0|-0.087317070139419|1|1|1.0
VALE3|1.02|2021-01-12|0|-0.046121160864824|1|1|1.0
VALE3|1.02|2021-01-13|0|-0.032503600035232|0|1|1.0
VALE3|1.02|2021-01-14|0|-0.044108509989041|0|0|0.0
VALE3|1.02|2021-01-15|1|0.02|0|0|0.0
VALE3|1.02|2021-01-18|0|-0.0140740833250453|0|0|0.0
VALE3|1.02|2021-01-19|0|-0.0342105220917483|0|1|1.0
VALE3|1.02|2021-01-20|1|0.02|0|0|0.0
VALE3|1.02|2021-01-21|1|0.02|0|1|0.0
VALE3|1.02|2021-01-22|0|-0.0541993679134962|0|1|1.0
VALE3|1.02|2021-01-26|0|0.0097355858594934|0|1|1.0
VALE3|1.02|2021-01-27|1|0.02|0|0|0.0
VALE3|1.02|2021-01-28|0|0.0048894388554936|0|0|0.0
VALE3|1.02|2021-01-29|1|0.02|0|0|0.0
VALE3|1.02|2021-02-01|1|0.02|0|0|0.0
VALE3|1.02|2021-02-02|1|0.02|0|0|0.0
VALE3|1.02|2021-02-03|1|0.02|0|0|1.0
VALE3|1.02|2021-02-04|1|0.02|1|1|1.0
VALE3|1.02|2021-02-05|1|0.02|0|1|1.0
VALE3|1.02|2021-02-08|0|-0.0075052963831193|1|1|1.0
VALE3|1.02|2021-02-09|1|0.02|0|1|0.0
VALE3|1.02|2021-02-10|1|0.02|0|0|0.0
VALE3|1.02|2021-02-11|1|0.02|0|0|0.0
VALE3|1.02|2021-02-12|1|0.02|0|0|0.0
VALE3|1.02|2021-02-17|0|-0.0042111607751968|0|1|0.0
VALE3|1.02|2021-02-18|0|0.0074066465666731|0|1|1.0
VALE3|1.02|2021-02-19|1|0.02|0|0|0.0
VALE3|1.02|2021-02-22|1|0.02|0|0|0.0
VALE3|1.02|2021-02-23|1|0.02|1|1|1.0
VALE3|1.02|2021-02-24|1|0.02|1|1|1.0
VALE3|1.02|2021-02-25|1|0.02|1|1|1.0
VALE3|1.02|2021-02-26|1|0.02|0|1|1.0
VALE3|1.02|2021-03-01|1|0.02|1|1|1.0
VALE3|1.02|2021-03-02|1|0.02|1|1|1.0
VALE3|1.02|2021-03-03|1|0.02|0|1|1.0
VALE3|1.02|2021-03-04|1|0.02|1|1|1.0
VALE3|1.02|2021-03-05|1|0.02|1|1|1.0
VALE3|1.02|2021-03-08|1|0.02|1|1|1.0
VALE3|1.02|2021-03-09|1|0.02|0|1|0.0
VALE3|1.02|2021-03-10|0|-0.0250530340314963|1|1|1.0
VALE3|1.02|2021-03-11|0|-0.0111111076993465|1|1|1.0
VALE3|1.02|2021-03-12|0|-0.0035233181024203|0|1|0.0
VALE3|1.02|2021-03-15|0|-0.0232893703720521|0|0|0.0
VALE3|1.02|2021-03-16|0|-0.0330912947924608|0|1|1.0
VALE3|1.02|2021-03-17|0|-0.0679631500299848|0|0|0.0
VALE3|1.02|2021-03-18|0|-0.0306971965325982|0|0|0.0
VALE3|1.02|2021-03-19|0|-0.0115483347299174|0|0|0.0
VALE3|1.02|2021-03-22|1|0.02|0|0|0.0
VALE3|1.02|2021-03-23|1|0.02|0|0|0.0
VALE3|1.02|2021-03-24|1|0.02|0|1|1.0
VALE3|1.02|2021-03-25|1|0.02|0|1|1.0
VALE3|1.02|2021-03-26|1|0.02|0|1|1.0
VALE3|1.02|2021-03-29|1|0.02|0|1|1.0
VALE3|1.02|2021-03-30|1|0.02|0|0|0.0
VALE3|1.02|2021-03-31|1|0.02|0|1|1.0
VALE3|1.02|2021-04-01|1|0.02|0|1|1.0
VALE3|1.02|2021-04-05|0|-0.0077071267244505|0|1|1.0
VALE3|1.02|2021-04-06|1|0.02|0|1|1.0
VALE3|1.02|2021-04-07|0|-0.0129597796684941|0|0|0.0
VALE3|1.02|2021-04-08|1|0.02|0|0|0.0
VALE3|1.02|2021-04-09|1|0.02|0|0|1.0
VALE3|1.02|2021-04-12|1|0.02|1|1|1.0
VALE3|1.02|2021-04-13|1|0.02|0|0|1.0
VALE3|1.02|2021-04-14|0|-0.0230075531255521|0|1|1.0
VALE3|1.02|2021-04-15|0|-0.0221833481911406|0|1|0.0
VALE3|1.02|2021-04-16|0|-0.0092660632295794|0|0|0.0
VALE3|1.02|2021-04-19|1|0.02|0|0|0.0
VALE3|1.02|2021-04-20|1|0.02|0|1|0.0
VALE3|1.02|2021-04-22|1|0.02|1|1|1.0
VALE3|1.02|2021-04-23|1|0.02|0|1|1.0
VALE3|1.02|2021-04-26|1|0.02|0|1|1.0
VALE3|1.02|2021-04-27|1|0.02|0|1|1.0
VALE3|1.02|2021-04-28|0|-0.0186291081832308|1|1|1.0
VALE3|1.02|2021-04-29|0|-0.0025227544735351|0|0|0.0
VALE3|1.02|2021-04-30|1|0.02|0|1|1.0
VALE3|1.02|2021-05-03|1|0.02|0|1|1.0
VALE3|1.02|2021-05-04|1|0.02|0|1|0.0
VALE3|1.02|2021-05-05|1|0.02|1|1|1.0
VALE3|1.02|2021-05-06|1|0.02|1|1|1.0
VALE3|1.02|2021-05-07|0|-0.0610183674230886|0|1|0.0
VALE3|1.02|2021-05-10|1|0.02|0|1|1.0
VALE3|1.02|2021-05-11|0|-0.0384745669533053|1|1|1.0
VALE3|1.02|2021-05-12|1|0.02|1|1|1.0
VALE3|1.02|2021-05-13|1|0.02|0|1|1.0
VALE3|1.02|2021-05-14|1|0.02|1|1|1.0
VALE3|1.02|2021-05-17|0|-0.045041895832579|0|1|1.0
VALE3|1.02|2021-05-18|0|-0.0206958089961398|0|1|1.0
VALE3|1.02|2021-05-19|0|-0.0416293649474925|0|0|0.0
VALE3|1.02|2021-05-20|0|-0.0081900766104514|0|1|1.0
VALE3|1.02|2021-05-21|1|0.02|0|0|0.0
VALE3|1.02|2021-05-24|1|0.02|0|0|0.0
VALE3|1.02|2021-05-25|1|0.02|0|0|0.0
VALE3|1.02|2021-05-26|1|0.02|1|1|1.0
VALE3|1.02|2021-05-27|1|0.02|0|0|0.0
VALE3|1.02|2021-05-28|1|0.02|0|0|0.0
VALE3|1.02|2021-05-31|0|-0.044444443578381|0|1|1.0
VALE3|1.02|2021-06-01|0|-0.037646648306189|0|1|1.0
VALE3|1.02|2021-06-02|0|-0.0200873431195064|0|1|1.0
VALE3|1.02|2021-06-04|0|-0.0032976762632889|0|0|0.0
VALE3|1.02|2021-06-07|1|0.02|0|0|0.0
VALE3|1.02|2021-06-08|1|0.02|0|0|0.0
VALE3|1.02|2021-06-09|1|0.02|1|1|1.0
VALE3|1.02|2021-06-10|0|-0.0458756057890783|0|1|1.0
VALE3|1.02|2021-06-11|0|-0.0784091889258815|1|1|1.0
VALE3|1.02|2021-06-14|0|-0.0411356302395852|0|1|1.0
VALE3|1.02|2021-06-15|0|-0.0124663665307702|1|1|1.0
VALE3|1.02|2021-06-16|1|0.02|1|1|1.0
VALE3|1.02|2021-06-17|1|0.02|1|1|1.0
VALE3|1.02|2021-06-18|1|0.02|1|1|1.0
VALE3|1.02|2021-06-21|1|0.02|0|1|1.0
VALE3|1.02|2021-06-22|1|0.02|1|1|1.0
VALE3|1.02|2021-06-23|1|0.02|0|0|0.0
VALE3|1.02|2021-06-24|1|0.02|0|1|1.0
VALE3|1.02|2021-06-25|0|-0.0173083755102603|0|1|1.0
VALE3|1.02|2021-06-28|1|0.02|0|1|1.0
VALE3|1.02|2021-06-29|1|0.02|1|1|1.0
VALE3|1.02|2021-06-30|0|0.003174326928981|0|0|0.0
VALE3|1.02|2021-07-01|1|0.02|0|0|1.0
VALE3|1.02|2021-07-02|0|-0.0021071095918273|0|0|0.0
VALE3|1.02|2021-07-05|1|0.02|0|0|0.0
VALE3|1.02|2021-07-06|0|0.0081874359368689|0|0|0.0
VALE3|1.02|2021-07-07|1|0.02|0|1|1.0
VALE3|1.02|2021-07-08|0|0.0014742837437606|0|0|0.0
VALE3|1.02|2021-07-12|0|-0.0147697616973607|0|1|1.0
VALE3|1.02|2021-07-13|0|-0.0352657868570297|0|1|0.0
VALE3|1.02|2021-07-14|0|-0.0164362146208821|0|1|1.0
VALE3|1.02|2021-07-15|0|-0.0081498137617044|0|1|0.0
VALE3|1.02|2021-07-16|1|0.02|0|0|0.0
VALE3|1.02|2021-07-19|1|0.02|0|1|0.0
VALE3|1.02|2021-07-20|1|0.02|0|1|1.0
VALE3|1.02|2021-07-21|1|0.02|0|1|1.0
VALE3|1.02|2021-07-22|1|0.02|0|0|1.0
VALE3|1.02|2021-07-23|1|0.02|0|1|1.0
VALE3|1.02|2021-07-26|0|-0.0599827139954659|0|1|1.0
VALE3|1.02|2021-07-27|0|-0.0568831153211316|0|0|0.0
VALE3|1.02|2021-07-28|0|-0.0320529357223047|1|1|1.0
VALE3|1.02|2021-07-29|0|-0.0087216988191257|0|0|0.0
VALE3|1.02|2021-07-30|1|0.02|0|0|0.0
VALE3|1.02|2021-08-02|1|0.02|0|1|1.0
VALE3|1.02|2021-08-03|0|-0.0266964260381387|1|1|1.0
VALE3|1.02|2021-08-04|0|0.0038307254485938|0|1|1.0
VALE3|1.02|2021-08-05|0|-0.0052799189902876|0|1|1.0
VALE3|1.02|2021-08-06|1|0.02|1|1|1.0
VALE3|1.02|2021-08-09|0|-0.0059660323604923|0|1|1.0
VALE3|1.02|2021-08-10|0|-0.0126145852670863|1|1|1.0
VALE3|1.02|2021-08-11|0|-0.0201465221964184|0|1|0.0
VALE3|1.02|2021-08-12|0|-0.057338188931701|0|1|1.0
VALE3|1.02|2021-08-13|0|-0.0907310765019565|0|1|0.0
VALE3|1.02|2021-08-16|0|-0.0976782849753687|0|1|1.0
VALE3|1.02|2021-08-17|0|-0.0902212968636844|1|1|1.0
VALE3|1.02|2021-08-18|1|0.02|1|1|1.0
VALE3|1.02|2021-08-19|1|0.02|0|1|1.0
VALE3|1.02|2021-08-20|1|0.02|1|1|1.0
VALE3|1.02|2021-08-23|0|0.0131817240690694|0|1|1.0
VALE3|1.02|2021-08-24|0|-0.000399632515594|1|1|1.0
VALE3|1.02|2021-08-25|1|0.02|1|1|1.0
VALE3|1.02|2021-08-26|1|0.02|0|1|0.0
VALE3|1.02|2021-08-27|0|-0.0226145621339337|0|1|0.0
VALE3|1.02|2021-08-30|0|-0.0039393922330908|1|1|1.0
VALE3|1.02|2021-08-31|1|0.02|1|1|1.0
VALE3|1.02|2021-09-01|1|0.02|0|1|0.0
VALE3|1.02|2021-09-02|0|-0.0545127709918369|0|1|1.0
VALE3|1.02|2021-09-03|0|-0.0214676396598644|0|1|1.0
VALE3|1.02|2021-09-06|0|-0.0177257267541479|0|0|0.0
VALE3|1.02|2021-09-08|0|-0.0112442197470675|0|0|0.0
VALE3|1.02|2021-09-09|0|-0.0394723000208291|0|0|0.0
VALE3|1.02|2021-09-10|0|-0.0714889156721776|0|0|0.0
VALE3|1.02|2021-09-13|0|-0.0945874942051978|0|0|0.0
VALE3|1.02|2021-09-14|0|-0.112590547483578|0|0|0.0
VALE3|1.02|2021-09-15|0|-0.0697777326452271|0|0|0.0
VALE3|1.02|2021-09-16|0|-0.0133650391817879|0|0|0.0
VALE3|1.02|2021-09-17|1|0.02|0|0|0.0
VALE3|1.02|2021-09-20|1|0.02|0|0|0.0
VALE3|1.02|2021-09-21|0|-0.0126502845792099|0|0|1.0
VALE3|1.02|2021-09-22|0|-0.054924254758621|0|0|1.0
VALE3|1.02|2021-09-23|0|-0.0318048299497579|0|0|1.0
VALE3|1.02|2021-09-24|0|-0.0300254426961446|0|0|0.0
VALE3|1.02|2021-09-27|0|-0.016520389975135|0|0|0.0
VALE3|1.02|2021-09-28|1|0.02|0|0|0.0
VALE3|1.02|2021-09-29|0|-0.0316537524498075|0|0|0.0
VALE3|1.02|2021-09-30|0|0.0040390927202842|0|0|0.0
VALE3|1.02|2021-10-01|1|0.02|0|0|0.0
VALE3|1.02|2021-10-04|1|0.02|0|0|0.0
VALE3|1.02|2021-10-05|1|0.02|0|0|0.0
VALE3|1.02|2021-10-06|1|0.02|0|0|0.0
VALE3|1.02|2021-10-07|1|0.02|0|0|1.0
VALE3|1.02|2021-10-08|0|-0.0148962180687134|0|0|1.0
VALE3|1.02|2021-10-11|0|-0.0108910905814617|0|0|1.0
VALE3|1.02|2021-10-13|0|-0.0123765382916977|0|0|1.0
VALE3|1.02|2021-10-14|0|-0.0387470094012921|0|0|0.0
VALE3|1.02|2021-10-15|0|-0.0594418803675291|0|0|0.0
VALE3|1.02|2021-10-18|0|-0.045659820873525|0|0|0.0
VALE3|1.02|2021-10-19|0|-0.0174811852375565|0|0|0.0
VALE3|1.02|2021-10-20|1|0.02|0|0|0.0
VALE3|1.02|2021-10-21|1|0.02|0|0|0.0
VALE3|1.02|2021-10-22|0|-0.0453367789102707|0|0|1.0
VALE3|1.02|2021-10-25|0|-0.0701207621028391|0|0|0.0
VALE3|1.02|2021-10-26|0|-0.0481705814333623|0|0|0.0
VALE3|1.02|2021-10-27|0|-0.1023505622293556|0|0|0.0
VALE3|1.02|2021-10-28|0|-0.0951794077477626|0|0|0.0
VALE3|1.02|2021-10-29|0|-0.109583334403841|0|0|0.0
VALE3|1.02|2021-11-01|0|-0.0424929227773444|0|0|0.0
VALE3|1.02|2021-11-03|0|-0.0142024158812551|0|0|0.0
VALE3|1.02|2021-11-04|1|0.02|0|0|1.0
VALE3|1.02|2021-11-05|1|0.02|0|0|0.0
VALE3|1.02|2021-11-08|1|0.02|0|0|1.0
VALE3|1.02|2021-11-09|1|0.02|0|0|1.0
VALE3|1.02|2021-11-10|0|-0.0505404752622675|0|0|1.0
VALE3|1.02|2021-11-11|1|0.02|0|0|1.0
VALE3|1.02|2021-11-12|0|-0.0583823504211448|0|0|1.0
VALE3|1.02|2021-11-16|1|0.02|0|0|1.0
VALE3|1.02|2021-11-17|1|0.02|0|0|1.0
VALE3|1.02|2021-11-18|1|0.02|0|0|1.0
VALE3|1.02|2021-11-19|1|0.02|0|1|1.0
VALE3|1.02|2021-11-22|0|-0.0278997310598353|0|1|1.0
VALE3|1.02|2021-11-23|0|-0.0087006055809759|0|1|1.0
VALE3|1.02|2021-11-24|0|-0.0187964749724667|0|0|0.0
VALE3|1.02|2021-11-25|1|0.02|0|0|0.0
VALE3|1.02|2021-11-26|1|0.02|0|0|0.0
VALE3|1.02|2021-11-29|1|0.02|0|0|0.0
VALE3|1.02|2021-11-30|1|0.02|0|0|1.0
VALE3|1.02|2021-12-01|1|0.02|0|0|0.0
VALE3|1.02|2021-12-02|1|0.02|0|1|1.0
VALE3|1.02|2021-12-03|1|0.02|0|0|1.0
VALE3|1.02|2021-12-06|0|-0.0335973316868193|0|1|1.0
VALE3|1.02|2021-12-07|1|0.02|0|0|0.0
VALE3|1.02|2021-12-08|1|0.02|0|0|0.0
VALE3|1.02|2021-12-09|1|0.02|0|1|1.0
VALE3|1.02|2021-12-10|1|0.02|0|1|1.0
VALE3|1.02|2021-12-13|1|0.02|0|1|1.0
VALE3|1.02|2021-12-14|1|0.02|0|1|1.0
VALE3|1.02|2021-12-15|1|0.02|0|1|1.0
VALE3|1.02|2021-12-16|0|0.0002503110044944|0|1|1.0
VALE3|1.02|2021-12-17|1|0.02|0|1|1.0
VALE3|1.02|2021-12-20|0|-0.0106516334724047|0|1|1.0
VALE3|1.02|2021-12-21|0|-0.0386781789213879|1|1|1.0
VALE3|1.02|2021-12-22|0|-0.0337711058962008|0|1|1.0
VALE3|1.02|2021-12-23|0|-0.0115379725678282|0|0|0.0
VALE3|1.02|2021-12-27|0|-0.0064959904338373|0|0|0.0
VALE3|1.02|2021-12-28|1|0.02|0|0|0.0
VALE3|1.02|2021-12-29|1|0.02|0|0|0.0
VALE3|1.02|2021-12-30|0|0.0048101245096361|0|0|0.0
VALE3|1.02|2022-01-03|1|0.02|0|0|0.0
VALE3|1.02|2022-01-04|1|0.02|0|0|0.0
VALE3|1.02|2022-01-05|1|0.02|0|1|1.0
VALE3|1.02|2022-01-06|1|0.02|0|1|1.0
VALE3|1.02|2022-01-07|1|0.02|0|1|1.0
VALE3|1.02|2022-01-10|1|0.02|0|1|1.0
VALE3|1.02|2022-01-11|0|-0.0258989403102734|1|1|1.0
VALE3|1.02|2022-01-12|1|0.02|0|1|1.0
VALE3|1.02|2022-01-13|1|0.02|0|0|0.0
VALE3|1.02|2022-01-14|1|0.02|0|1|1.0
VALE3|1.02|2022-01-17|1|0.02|1|1|1.0
VALE3|1.02|2022-01-18|0|-0.052102159507591|1|1|1.0
VALE3|1.02|2022-01-19|0|-0.0533783719571464|0|1|1.0
VALE3|1.02|2022-01-20|0|-0.0250954073134479|0|1|0.0
VALE3|1.02|2022-01-21|1|0.02|0|1|0.0
VALE3|1.02|2022-01-24|1|0.02|0|1|1.0
VALE3|1.02|2022-01-25|0|-0.058556460238097|1|1|1.0
VALE3|1.02|2022-01-26|0|0.0036470631331047|0|1|1.0
VALE3|1.02|2022-01-27|0|0.0024538416663346|0|1|1.0
VALE3|1.02|2022-01-28|1|0.02|0|0|0.0
VALE3|1.02|2022-01-31|1|0.02|0|0|1.0
VALE3|1.02|2022-02-01|1|0.02|1|1|1.0
VALE3|1.02|2022-02-02|1|0.02|0|1|1.0
VALE3|1.02|2022-02-03|1|0.02|0|0|0.0
VALE3|1.02|2022-02-04|1|0.02|0|1|1.0
VALE3|1.02|2022-02-07|1|0.02|0|0|0.0
VALE3|1.02|2022-02-08|1|0.02|0|0|0.0
VALE3|1.02|2022-02-09|1|0.02|0|0|0.0
VALE3|1.02|2022-02-10|0|-0.0413453365453654|0|0|0.0
VALE3|1.02|2022-02-11|0|-0.059927553523983|0|1|1.0
