ativo|target|data|Close|Open|Low|High|ln_open|ln_high|log_return|log_return_binario|esmble_jan_tot|esmble_jan_par|in_precision
VALE3|1.01|2020-07-01|32.958379|33.888997|32.662273|33.888997|3.5230903894300383|3.5230903894300383|0.0|0|1|1|1.0
VALE3|1.01|2020-07-02|33.532461|33.145711|33.085281|33.683536|3.500913326662557|3.517009171986774|0.016095845324216818|1|1|1|1.0
VALE3|1.01|2020-07-03|33.393473|33.357215|33.194055|33.659364|3.5072740907921993|3.5162912937534907|0.009017202961291382|0|1|1|1.0
VALE3|1.01|2020-07-06|34.185103|33.89504|33.592891|34.287833|3.523268690997294|3.5347905682107275|0.011521877213433562|1|1|1|1.0
VALE3|1.01|2020-07-07|34.064243|34.287833|33.901083|34.432864|3.5347905682107275|3.5390114571613|0.004220888950572377|0|0|1|0.0
VALE3|1.01|2020-07-08|34.638326|34.384521|33.713751|34.880045|3.5376064921818218|3.5519148891775614|0.014308396995739603|1|1|1|1.0
VALE3|1.01|2020-07-09|34.094458|34.759185|33.876911|34.855873|3.5484438536320995|3.5512216452464194|0.002777791614319902|0|0|1|0.0
VALE3|1.01|2020-07-10|34.426821|34.154888|33.937341|34.62624|3.5309057090099394|3.5446117761406266|0.013706067130687227|1|1|1|1.0
VALE3|1.01|2020-07-13|34.837744|34.886087|34.837744|35.786491|3.552088096429903|3.577570475824883|0.025482379394980104|1|1|1|1.0
VALE3|1.01|2020-07-14|37.285148|35.000904|34.988818|37.448308|3.5553738897272904|3.62296152870225|0.06758763897495967|1|1|1|1.0
VALE3|1.01|2020-07-15|37.339535|37.647726|36.493518|38.028434|3.6282725540154708|3.638334143074976|0.01006158905950505|1|0|0|0.0
VALE3|1.01|2020-07-16|36.330358|37.043429|36.167198|37.279105|3.6120909810870754|3.6184329820184757|0.00634200093140036|0|0|1|0.0
VALE3|1.01|2020-07-17|36.886312|36.559991|36.451218|37.013214|3.5989545004152403|3.6112749840217866|0.01232048360654625|1|1|1|1.0
VALE3|1.01|2020-07-20|36.74128|36.934656|36.469347|37.158246|3.6091502972781977|3.61518571153991|0.00603541426171228|0|0|1|0.0
VALE3|1.01|2020-07-21|36.076553|36.523733|35.816705|36.547905|3.597962268465628|3.5986238658115557|0.0006615973459278557|0|0|1|1.0
VALE3|1.01|2020-07-22|35.798577|36.215542|35.532686|36.408917|3.5894883637095343|3.5948137171692975|0.00532535345976326|0|1|1|1.0
VALE3|1.01|2020-07-23|35.562901|36.197413|35.435998|36.35453|3.588987652189648|3.593318817948035|0.004331165758387101|0|1|1|1.0
VALE3|1.01|2020-07-24|35.411826|35.393697|34.940474|35.562901|3.5665337534393373|3.571302987745648|0.004769234306310821|0|1|1|1.0
