ativo|target|data|Close|Open|Low|High|ln_open|ln_high|log_return|log_return_binario|esmble_jan_tot|esmble_jan_par|in_precision
ITUB4|1.01|2020-07-21|16.400355|16.341148|16.199051|16.601659|2.7936863440018906|2.8095026301278887|0.015816286125998058|1|1|1|1.0
ITUB4|1.01|2020-07-22|16.02735|16.489165|15.849729|16.489165|2.802703498539879|2.802703498539879|0.0|0|1|1|1.0
ITUB4|1.01|2020-07-23|15.68987|16.045113|15.666187|16.068795|2.775404317229448|2.776879192494886|0.0014748752654378805|0|1|1|1.0
ITUB4|1.01|2020-07-24|15.672108|15.60106|15.458963|15.914857|2.7473388606650304|2.767253075459633|0.019914214794602536|1|1|1|1.0
ITUB4|1.01|2020-07-27|16.459562|15.766839|15.713553|16.53061|2.7579089370026013|2.8052138137533795|0.04730487675077821|1|1|1|1.0
ITUB4|1.01|2020-07-28|16.364831|16.412196|16.293782|16.731914|2.7980247169897403|2.817317913714962|0.019293196725221673|1|1|1|1.0
ITUB4|1.01|2020-07-29|16.749677|16.666787|16.506928|16.868091|2.8134179367339724|2.8254237307002095|0.012005793966237022|1|1|1|1.0
ITUB4|1.01|2020-07-30|16.465483|16.501007|16.234575|16.714152|2.8034214093472922|2.8162557857104424|0.012834376363150213|1|1|1|1.0
ITUB4|1.01|2020-07-31|15.920778|16.542452|15.861571|16.566135|2.805929925282821|2.807360551364164|0.0014306260813432559|0|1|1|1.0
ITUB4|1.01|2020-08-03|16.160703|16.054071|15.69863|16.415435|2.775962462273419|2.798222050754733|0.02225958848131393|1|1|1|1.0
