ativo|target|data|Close|Open|Low|High|ln_open|ln_high|log_return|log_return_binario|esmble_jan_tot|esmble_jan_par|in_precision|compra_esmble_jan_tot|rend_decisao_esmble_jan_tot|dias_esmble_jan_tot|venda_esmble_jan_tot|compra_esmble_jan_par|rend_decisao_esmble_jan_par|dias_esmble_jan_par|venda_esmble_jan_par|compra_in_precision|rend_decisao_in_precision|dias_in_precision|venda_in_precision
PETR4|1.01|2021-05-24|8.109609|8.075806|7.986689|8.149557|2.0888726783690963|2.0979635699472188|0.0090908915781224|0|1|1|1.0|0.0|0.0|0.0|0.0|8.075806|0.009132339236479886|1.0|0.0|8.075806|0.009132339236479886|1.0|0.0
PETR4|1.01|2021-05-25|7.940594|8.137265|7.922156|8.180287|2.096454128469458|2.1017272355737435|0.0052731071042857|0|1|1|1.0|8.137265|0.005287034402836894|1.0|0.0|8.075806|0.01293753217945055|0.0|8.156564060000001|8.075806|0.01293753217945055|0.0|8.156564060000001
PETR4|1.01|2021-05-26|8.017419|7.962105|7.882208|8.045076|2.0746934121324654|2.08506022726113|0.0103668151286644|1|1|1|1.0|8.137265|-0.011329236543236507|2.0|0.0|7.962105|0.010420736727285019|0.0|8.04172605|7.962105|0.010420736727285019|0.0|8.04172605
PETR4|1.01|2021-05-27|7.962105|8.014346|7.919083|8.066587|2.081233185726685|2.0877304684127047|0.0064972826860199|0|1|1|1.0|8.137265|-0.00868571934181806|3.0|0.0|8.014346|0.00651843581497485|1.0|0.0|8.014346|0.00651843581497485|1.0|0.0
PETR4|1.01|2021-05-28|8.293988|8.051222|8.035857|8.303207|2.085823881152065|2.1166418257170503|0.0308179445649852|1|1|1|1.0|8.137265|0.020392846982370753|0.0|8.21863765|8.014346|0.0360429909065569|0.0|8.09448946|8.014346|0.0360429909065569|0.0|8.09448946
PETR4|1.01|2021-05-31|8.257112|8.284769|8.229455|8.35852|2.114418768775883|2.1232813779315087|0.0088626091556256|0|0|1|0.0|8.284769|0.008901998353846639|1.0|0.0|8.284769|0.008901998353846639|1.0|0.0|8.284769|0.008901998353846639|1.0|0.0
PETR4|1.01|2021-06-01|8.386177|8.41998|8.300134|8.51217|2.1306074529545023|2.141496904204366|0.0108894512498638|1|1|1|1.0|8.284769|0.027448079723164112|0.0|8.36761669|8.284769|0.027448079723164112|0.0|8.36761669|8.284769|0.027448079723164112|0.0|8.36761669
PETR4|1.01|2021-06-02|8.622797|8.404615|8.376958|8.62587|2.128780959743632|2.1547658273956483|0.0259848676520162|1|1|1|1.0|8.404615|0.026325417642569123|0.0|8.48866115|8.404615|0.026325417642569123|0.0|8.48866115|8.404615|0.026325417642569123|0.0|8.48866115
PETR4|1.01|2021-06-04|8.758009|8.622797|8.579775|8.794884|2.1544095100022504|2.174170188790433|0.0197606787881823|1|1|1|1.0|8.622797|0.01995721341926517|0.0|8.70902497|8.622797|0.01995721341926517|0.0|8.70902497|8.622797|0.01995721341926517|0.0|8.70902497
PETR4|1.01|2021-06-07|8.693476|8.758009|8.607432|8.773373|2.169968596010558|2.1717213390553813|0.0017527430448232|0|1|1|1.0|8.758009|0.0017542799967435446|1.0|0.0|8.758009|0.0017542799967435446|1.0|0.0|8.758009|0.0017542799967435446|1.0|0.0
PETR4|1.01|2021-06-08|8.807176|8.6566|8.592067|8.850198|2.158322035783208|2.180439831650925|0.0221177958677167|1|1|1|1.0|8.758009|0.010526250886474449|0.0|8.845589089999999|8.758009|0.010526250886474449|0.0|8.845589089999999|8.758009|0.010526250886474449|0.0|8.845589089999999
PETR4|1.01|2021-06-09|8.807176|8.825614|8.764154|8.936242|2.177658175469949|2.1901151428684216|0.0124569673984726|1|1|1|1.0|8.825614|0.01253487859314946|0.0|8.91387014|8.825614|0.01253487859314946|0.0|8.91387014|8.825614|0.01253487859314946|0.0|8.91387014
PETR4|1.01|2021-06-10|8.813322|8.859417|8.779519|8.920877|2.181480961097584|2.1883942601446327|0.0069132990470488|0|1|1|1.0|8.859417|0.0069372510629085735|1.0|0.0|8.859417|0.0069372510629085735|1.0|0.0|8.859417|0.0069372510629085735|1.0|0.0
PETR4|1.01|2021-06-11|8.779519|8.850198|8.684257|8.865563|2.180439831650925|2.182174445687841|0.0017346140369163|0|1|1|1.0|8.859417|0.0006937251062907771|2.0|0.0|8.859417|0.0006937251062907771|2.0|0.0|8.859417|0.0006937251062907771|2.0|0.0
PETR4|1.01|2021-06-14|8.834833|8.880928|8.791811|9.019212|2.183906056048368|2.1993569688392323|0.0154509127908641|1|1|1|1.0|8.859417|0.01803673988931766|0.0|8.948011170000001|8.859417|0.01803673988931766|0.0|8.948011170000001|8.859417|0.01803673988931766|0.0|8.948011170000001
PETR4|1.01|2021-06-15|8.920877|8.899366|8.797957|8.930096|2.1859800382456367|2.189427145110579|0.0034471068649422|0|1|1|1.0|8.899366|0.003453054970432741|1.0|0.0|8.899366|0.003453054970432741|1.0|0.0|8.899366|0.003453054970432741|1.0|0.0
PETR4|1.01|2021-06-16|8.95468|8.936242|8.840979|9.000774|2.1901151428684216|2.1973105736384313|0.0071954307700097|0|1|1|1.0|8.899366|0.01139496903487274|0.0|8.98835966|8.899366|0.01139496903487274|0.0|8.98835966|8.899366|0.01139496903487274|0.0|8.98835966
PETR4|1.01|2021-06-17|8.644308|8.914731|8.576702|8.973118|2.1877050769955897|2.1942332187922524|0.0065281417966627|0|0|1|0.0|8.914731|0.006549496558000432|1.0|0.0|8.914731|0.006549496558000432|1.0|0.0|8.914731|0.006549496558000432|1.0|0.0
PETR4|1.01|2021-06-18|8.702695|8.604359|8.493732|8.733425|2.152268935314202|2.167157618227063|0.0148886829128609|1|1|1|1.0|8.914731|-0.020337798190433264|2.0|0.0|8.914731|-0.020337798190433264|2.0|0.0|8.914731|-0.020337798190433264|2.0|0.0
PETR4|1.01|2021-06-21|8.896293|8.727279|8.727279|8.911658|2.1664536374192074|2.187360307224164|0.0209066698049564|1|0|1|1.0|8.914731|-0.0003447103451579804|3.0|0.0|8.914731|-0.0003447103451579804|3.0|0.0|8.914731|-0.0003447103451579804|3.0|0.0
PETR4|1.01|2021-06-22|8.942388|8.911658|8.810249|8.994628|2.187360307224164|2.19662751023824|0.0092672030140761|0|1|1|1.0|8.914731|0.008962356800222102|4.0|8.942388|8.914731|0.008962356800222102|4.0|8.942388|8.914731|0.008962356800222102|4.0|8.942388
PETR4|1.01|2021-06-23|9.003847|8.988482|8.911658|9.071453|2.195943979943503|2.2051324497530924|0.0091884698095889|0|0|1|1.0|8.988482|0.009230813389847204|1.0|0.0|8.988482|0.009230813389847204|1.0|0.0|8.988482|0.009230813389847204|1.0|0.0
PETR4|1.01|2021-06-24|9.111402|9.062234|8.979263|9.111402|2.204115668025885|2.2095265962476516|0.0054109282217664|0|1|1|1.0|8.988482|0.013675279096069902|0.0|9.07836682|8.988482|0.013675279096069902|0.0|9.07836682|8.988482|0.013675279096069902|0.0|9.07836682
PETR4|1.01|2021-06-25|8.942388|9.123694|8.896293|9.154424|2.2108747659377688|2.2142372597080477|0.0033624937702789|0|1|1|1.0|9.123694|0.0033681532940495534|1.0|0.0|9.123694|0.0033681532940495534|1.0|0.0|9.123694|0.0033681532940495534|1.0|0.0
PETR4|1.01|2021-06-28|8.927023|8.966972|8.810249|8.994628|2.193548049404536|2.19662751023824|0.0030794608337041|0|1|1|1.0|9.123694|-0.014146243835008046|2.0|0.0|9.123694|-0.014146243835008046|2.0|0.0|9.123694|-0.014146243835008046|2.0|0.0
PETR4|1.01|2021-06-29|8.966972|8.939315|8.83176|8.966972|2.190458964325876|2.193548049404536|0.0030890850786597|0|0|1|1.0|9.123694|-0.017177472194924583|3.0|0.0|9.123694|-0.017177472194924583|3.0|0.0|9.123694|-0.017177472194924583|3.0|0.0
PETR4|1.01|2021-06-30|9.043796|8.920877|8.887074|9.086818|2.1883942601446327|2.206824791900331|0.0184305317556985|1|1|1|1.0|9.123694|-0.0040417839528595805|4.0|9.043796|9.123694|-0.0040417839528595805|4.0|9.043796|9.123694|-0.0040417839528595805|4.0|9.043796
PETR4|1.01|2021-07-01|8.930096|9.139059|8.887074|9.182081|2.2125574261177867|2.217253867395613|0.0046964412778263|0|0|1|1.0|9.139059|0.004707486843010923|1.0|0.0|9.139059|0.004707486843010923|1.0|0.0|9.139059|0.004707486843010923|1.0|0.0
PETR4|1.01|2021-07-02|8.966972|9.003847|8.828687|9.028431|2.1976519304523117|2.2003785981790687|0.002726667726757|0|1|1|1.0|9.139059|-0.012104966167742235|2.0|0.0|9.139059|-0.012104966167742235|2.0|0.0|9.139059|-0.012104966167742235|2.0|0.0
PETR4|1.01|2021-07-05|8.865563|8.914731|8.71806|8.960826|2.1877050769955897|2.192862410237833|0.0051573332422432|0|0|0|0.0|9.139059|-0.019502336072017783|3.0|0.0|9.139059|-0.019502336072017783|3.0|0.0|9.139059|-0.019502336072017783|3.0|0.0
PETR4|1.01|2021-07-06|8.502951|8.819468|8.502951|8.850198|2.1769615507392115|2.180439831650925|0.0034782809117133|0|0|0|0.0|9.139059|-0.031607302239760014|4.0|8.502951|9.139059|-0.031607302239760014|4.0|8.502951|9.139059|-0.031607302239760014|4.0|8.502951
PETR4|1.01|2021-07-07|8.619724|8.650454|8.423053|8.650454|2.157611805115603|2.157611805115603|0.0|0|0|1|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
PETR4|1.01|2021-07-08|8.447637|8.41998|8.380031|8.506024|2.1306074529545023|2.140774618365199|0.0101671654106971|1|0|1|1.0|0.0|0.0|0.0|0.0|8.41998|0.010219026648519276|0.0|8.504179800000001|8.41998|0.010219026648519276|0.0|8.504179800000001
PETR4|1.01|2021-07-12|8.521389|8.475294|8.383104|8.536754|2.137155342930307|2.1443808418697525|0.0072254989394453|0|0|1|0.0|0.0|0.0|0.0|0.0|8.475294|0.007251665841916551|1.0|0.0|8.475294|0.007251665841916551|1.0|0.0
PETR4|1.01|2021-07-13|8.573629|8.469148|8.413834|8.59514|2.1364299132856455|2.1511969272420046|0.0147670139563591|1|0|0|0.0|0.0|0.0|0.0|0.0|8.475294|0.014140630401730109|0.0|8.56004694|8.475294|0.014140630401730109|0.0|8.56004694
PETR4|1.01|2021-07-14|8.502951|8.635089|8.463002|8.665819|2.155834018436088|2.1593864368775804|0.0035524184414921|0|0|1|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
PETR4|1.01|2021-07-15|8.321645|8.447637|8.272477|8.490659|2.1338867572907225|2.138966618041194|0.0050798607504716|0|0|1|1.0|0.0|0.0|0.0|0.0|8.447637|0.005092785118489414|1.0|0.0|8.447637|0.005092785118489414|1.0|0.0
PETR4|1.01|2021-07-16|8.198725|8.367739|8.167995|8.413834|2.1243837165875754|2.1298772559506527|0.0054935393630772|0|0|1|1.0|0.0|0.0|0.0|0.0|8.447637|-0.004001474021670284|2.0|0.0|8.447637|-0.004001474021670284|2.0|0.0
PETR4|1.01|2021-07-19|8.063514|7.980543|7.94674|8.128047|2.0770064542595357|2.0953206732997227|0.018314219040187|1|0|1|0.0|0.0|0.0|0.0|0.0|8.447637|-0.0378318812704665|3.0|0.0|8.447637|-0.0378318812704665|3.0|0.0
PETR4|1.01|2021-07-20|8.171068|8.048149|7.959032|8.278623|2.085442127102504|2.113676650219241|0.0282345231167364|1|0|1|1.0|0.0|0.0|0.0|0.0|8.447637|-0.020007251732052485|4.0|8.171068|8.447637|-0.020007251732052485|4.0|8.171068
PETR4|1.01|2021-07-21|8.284769|8.232528|8.171068|8.370812|2.108093136416562|2.124750892938088|0.0166577565215266|1|1|1|1.0|0.0|0.0|0.0|0.0|8.232528|0.01679727053464021|0.0|8.314853280000001|8.232528|0.01679727053464021|0.0|8.314853280000001
PETR4|1.01|2021-07-22|8.266331|8.297061|8.207944|8.364666|2.1159013557100814|2.124016405369068|0.0081150496589867|0|0|1|0.0|8.297061|0.008148065923584311|1.0|0.0|8.297061|0.008148065923584311|1.0|0.0|8.297061|0.008148065923584311|1.0|0.0
PETR4|1.01|2021-07-23|8.217163|8.327791|8.198725|8.349301|2.119598234936277|2.122177822783821|0.0025795878475438|0|0|1|1.0|8.297061|0.006296205367177748|2.0|0.0|8.297061|0.006296205367177748|2.0|0.0|8.297061|0.006296205367177748|2.0|0.0
PETR4|1.01|2021-07-26|8.441491|8.217163|8.211017|8.441491|2.106225015675753|2.1331589517733156|0.0269339360975626|1|0|1|1.0|8.297061|0.01740736870561755|0.0|8.38003161|8.297061|0.01740736870561755|0.0|8.38003161|8.297061|0.01740736870561755|0.0|8.38003161
PETR4|1.01|2021-07-27|8.343155|8.404615|8.266331|8.41998|2.128780959743632|2.1306074529545023|0.0018264932108702|0|0|1|1.0|0.0|0.0|0.0|0.0|8.404615|0.001828162265612519|1.0|0.0|8.404615|0.001828162265612519|1.0|0.0
PETR4|1.01|2021-07-28|8.515243|8.429199|8.35852|8.573629|2.131701749705693|2.148691096887369|0.0169893471816759|1|1|1|1.0|0.0|0.0|0.0|0.0|8.404615|0.020109665939486897|0.0|8.48866115|8.404615|0.020109665939486897|0.0|8.48866115
PETR4|1.01|2021-07-29|8.545973|8.5429|8.45071|8.579775|2.145100528611097|2.1494076893797978|0.0043071607687008|0|0|0|0.0|8.5429|0.004316449917475355|1.0|0.0|8.5429|0.004316449917475355|1.0|0.0|8.5429|0.004316449917475355|1.0|0.0
PETR4|1.01|2021-07-30|8.269404|8.48144|8.24482|8.552118|2.137880246708256|2.1461789715695554|0.0082987248612993|0|0|0|0.0|8.5429|0.0010790246871671932|2.0|0.0|8.5429|0.0010790246871671932|2.0|0.0|8.5429|0.0010790246871671932|2.0|0.0
PETR4|1.01|2021-08-02|8.115755|8.35852|8.103463|8.423053|2.1232813779315087|2.130972351608337|0.0076909736768282|0|0|1|1.0|8.5429|-0.014028842664668912|3.0|0.0|8.5429|-0.014028842664668912|3.0|0.0|8.5429|-0.014028842664668912|3.0|0.0
PETR4|1.01|2021-08-03|8.250966|8.10039|7.925229|8.257112|2.0919122086674564|2.1110748895918143|0.0191626809243579|1|1|1|1.0|8.5429|-0.033453276990249234|4.0|8.250966|8.5429|-0.033453276990249234|4.0|8.250966|8.5429|-0.033453276990249234|4.0|8.250966
PETR4|1.01|2021-08-04|8.075806|8.158776|7.974397|8.226382|2.0990941577248905|2.1073463068530405|0.0082521491281499|0|1|1|1.0|8.158776|0.008286291963402307|1.0|0.0|8.158776|0.008286291963402307|1.0|0.0|8.158776|0.008286291963402307|1.0|0.0
PETR4|1.01|2021-08-05|8.711914|8.834833|8.622797|8.905512|2.178702203499068|2.186670410877688|0.00796820737862|0|1|1|1.0|8.158776|0.09152549352991188|0.0|8.24036376|8.158776|0.09152549352991188|0.0|8.24036376|8.158776|0.09152549352991188|0.0|8.24036376
PETR4|1.01|2021-08-06|8.724206|8.758009|8.610505|8.7703|2.169968596010558|2.1713710133246833|0.0014024173141251|0|1|1|1.0|8.758009|0.0014034011611544544|1.0|0.0|8.758009|0.0014034011611544544|1.0|0.0|8.758009|0.0014034011611544544|1.0|0.0
PETR4|1.01|2021-08-09|8.662746|8.588994|8.502951|8.668892|2.1504816162159077|2.1597409856245644|0.0092593694086566|0|1|1|1.0|8.758009|-0.01017548623208767|2.0|0.0|8.758009|-0.01017548623208767|2.0|0.0|8.758009|-0.01017548623208767|2.0|0.0
PETR4|1.01|2021-08-10|8.690403|8.696549|8.678111|8.844052|2.1629262803008382|2.1797451426703613|0.0168188623695231|1|1|1|1.0|8.758009|0.009824493215295861|3.0|0.0|8.758009|0.009824493215295861|3.0|0.0|8.758009|0.009824493215295861|3.0|0.0
PETR4|1.01|2021-08-11|8.810249|8.653527|8.59514|8.908585|2.1579669835028543|2.187015418545546|0.0290484350426916|1|1|1|1.0|8.758009|0.017192948762669795|0.0|8.845589089999999|8.758009|0.017192948762669795|0.0|8.845589089999999|8.758009|0.017192948762669795|0.0|8.845589089999999
PETR4|1.01|2021-08-12|8.942388|8.807176|8.758009|8.970045|2.175566843727197|2.193890692780529|0.0183238490533321|1|1|1|1.0|8.807176|0.018492760903154496|0.0|8.89524776|8.807176|0.018492760903154496|0.0|8.89524776|8.807176|0.018492760903154496|0.0|8.89524776
PETR4|1.01|2021-08-13|9.019212|8.930096|8.917804|9.09911|2.189427145110579|2.208176606542055|0.0187494614314762|1|0|0|0.0|8.930096|0.018926336290225644|0.0|9.01939696|8.930096|0.018926336290225644|0.0|9.01939696|8.930096|0.018926336290225644|0.0|9.01939696
PETR4|1.01|2021-08-16|8.80103|8.973118|8.678111|8.985409|2.1942332187922524|2.195602039511135|0.0013688207188824|0|0|1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
PETR4|1.01|2021-08-17|8.801002|8.739137|8.612153|8.996362|2.167811443373425|2.196820273394172|0.0290088300207469|1|0|1|1.0|0.0|0.0|0.0|0.0|8.739137|0.029433684355789372|0.0|8.82652837|0.0|0.0|0.0|0.0
PETR4|1.01|2021-08-18|8.722857|8.801002|8.677273|8.89217|2.1748655786385527|2.1851711142277894|0.0103055355892367|1|1|1|1.0|0.0|0.0|0.0|0.0|8.801002|0.010358820507028596|0.0|8.889012020000001|8.801002|0.010358820507028596|0.0|8.889012020000001
PETR4|1.01|2021-08-19|8.674017|8.550289|8.50796|8.748905|2.1459650835470128|2.1689285496813597|0.0229634661343469|1|1|1|1.0|8.550289|0.023229156347814823|0.0|8.63579189|8.550289|0.023229156347814823|0.0|8.63579189|8.550289|0.023229156347814823|0.0|8.63579189
PETR4|1.01|2021-08-20|8.660993|8.595873|8.520984|8.670761|2.1512822043574884|2.159956560873647|0.0086743565161584|0|1|1|1.0|8.595873|0.00871208776583849|1.0|0.0|8.595873|0.00871208776583849|1.0|0.0|8.595873|0.00871208776583849|1.0|0.0
PETR4|1.01|2021-08-23|8.797746|8.771697|8.716345|8.89217|2.1715302882353966|2.1851711142277894|0.0136408259923928|1|0|0|0.0|8.595873|0.03446968097364874|0.0|8.681831729999999|8.595873|0.03446968097364874|0.0|8.681831729999999|8.595873|0.03446968097364874|0.0|8.681831729999999
PETR4|1.01|2021-08-24|8.980082|8.885658|8.869378|8.996362|2.1844385162646134|2.196820273394172|0.0123817571295585|1|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
PETR4|1.01|2021-08-25|9.028922|8.996362|8.914962|9.061483|2.196820273394172|2.2040327931939254|0.0072125197997534|0|0|1|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
PETR4|1.01|2021-08-26|8.950778|8.980082|8.944266|9.077763|2.195009013675535|2.205827796621436|0.0108187829459009|1|1|1|1.0|0.0|0.0|0.0|0.0|8.980082|0.010877517599505181|0.0|9.06988282|0.0|0.0|0.0|0.0
PETR4|1.01|2021-08-27|9.276379|9.019154|9.009386|9.276379|2.199350538101548|2.2274712766871185|0.0281207385855704|1|0|1|1.0|9.019154|0.028519858957946613|0.0|9.10934554|9.019154|0.028519858957946613|0.0|9.10934554|9.019154|0.028519858957946613|0.0|9.10934554
PETR4|1.01|2021-08-30|9.214515|9.247075|9.201491|9.348012|2.2243072853012276|2.2351637003728353|0.0108564150716077|1|1|1|1.0|0.0|0.0|0.0|0.0|9.247075|0.010915559785121246|0.0|9.339545750000001|9.247075|0.010915559785121246|0.0|9.339545750000001
PETR4|1.01|2021-08-31|8.853098|9.181955|8.787978|9.191723|2.2172401449219694|2.218303405192476|0.0010632602705067|0|0|1|1.0|9.181955|0.0010638257321016421|1.0|0.0|9.181955|0.0010638257321016421|1.0|0.0|9.181955|0.0010638257321016421|1.0|0.0
PETR4|1.01|2021-09-01|8.804258|8.895426|8.573081|8.901938|2.185537212045209|2.186269005842381|0.0007317937971724|0|0|1|1.0|9.181955|-0.030496446562850815|2.0|0.0|9.181955|-0.030496446562850815|2.0|0.0|9.181955|-0.030496446562850815|2.0|0.0
PETR4|1.01|2021-09-02|8.660993|8.791234|8.615409|8.905194|2.173755088646966|2.1866347020180803|0.0128796133711142|1|0|1|0.0|9.181955|-0.030141837985483536|3.0|0.0|9.181955|-0.030141837985483536|3.0|0.0|9.181955|-0.030141837985483536|3.0|0.0
PETR4|1.01|2021-09-03|8.573081|8.677273|8.498192|8.719601|2.160707308803454|2.1655734799932764|0.0048661711898225|0|0|0|0.0|9.181955|-0.05035463580468424|4.0|8.573081|9.181955|-0.05035463580468424|4.0|8.573081|9.181955|-0.05035463580468424|4.0|8.573081
PETR4|1.01|2021-09-06|8.615409|8.534009|8.514472|8.696809|2.144059239370361|2.1629561767705163|0.0188969374001555|1|1|1|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
PETR4|1.01|2021-09-08|8.130263|8.560057|8.071655|8.579593|2.1471068490099854|2.149386476477317|0.0022796274673315|0|1|1|1.0|8.560057|0.0022822277935764523|1.0|0.0|8.560057|0.0022822277935764523|1.0|0.0|8.560057|0.0022822277935764523|1.0|0.0
PETR4|1.01|2021-09-09|8.302832|8.166079|7.860014|8.42656|2.099988867109712|2.131388622302583|0.0313997551928713|1|0|1|1.0|8.560057|-0.01559534007775885|2.0|0.0|8.560057|-0.01559534007775885|2.0|0.0|8.560057|-0.01559534007775885|2.0|0.0
PETR4|1.01|2021-09-10|8.250735|8.472144|8.247479|8.511216|2.136783605321794|2.1413848230941803|0.0046012177723864|0|0|0|1.0|8.560057|-0.005705686305593671|3.0|0.0|8.560057|-0.005705686305593671|3.0|0.0|8.560057|-0.005705686305593671|3.0|0.0
PETR4|1.01|2021-09-13|8.540521|8.400512|8.348416|8.592617|2.1282926563726994|2.150903346175188|0.0226106898024887|1|1|1|1.0|8.560057|0.0038037129892943638|4.0|8.540521|8.560057|0.0038037129892943638|4.0|8.540521|8.560057|0.0038037129892943638|4.0|8.540521
PETR4|1.01|2021-09-14|8.42656|8.449352|8.374464|8.547033|2.1340897520379984|2.1455842051802883|0.0114944531422898|1|0|1|1.0|8.449352|0.011560768210390746|0.0|8.53384552|8.449352|0.011560768210390746|0.0|8.53384552|8.449352|0.011560768210390746|0.0|8.53384552
PETR4|1.01|2021-09-15|8.573081|8.465632|8.423304|8.615409|2.136014673164366|2.153552344186695|0.0175376710223291|1|1|1|1.0|0.0|0.0|0.0|0.0|8.465632|0.01769235894024218|0.0|8.55028832|8.465632|0.01769235894024218|0.0|8.55028832
PETR4|1.01|2021-09-16|8.498192|8.49168|8.306088|8.543777|2.1390868606062763|2.1452031816899573|0.0061163210836809|0|1|1|1.0|8.49168|0.006135063968496203|1.0|0.0|8.49168|0.006135063968496203|1.0|0.0|8.49168|0.006135063968496203|1.0|0.0
PETR4|1.01|2021-09-17|8.117239|8.455864|8.065143|8.472144|2.1348601651841057|2.136783605321794|0.0019234401376881|0|0|0|0.0|8.49168|-0.002300604827313375|2.0|0.0|8.49168|-0.002300604827313375|2.0|0.0|8.49168|-0.002300604827313375|2.0|0.0
PETR4|1.01|2021-09-20|8.026071|7.840478|7.746054|8.026071|2.059299801891514|2.0826951180552857|0.0233953161637718|1|0|1|1.0|8.49168|-0.05483119947996163|3.0|0.0|8.49168|-0.05483119947996163|3.0|0.0|8.49168|-0.05483119947996163|3.0|0.0
PETR4|1.01|2021-09-21|8.208407|8.166079|7.986998|8.234455|2.099988867109712|2.1083271805045154|0.0083383133948036|0|0|1|0.0|8.49168|-0.030291414655286116|4.0|8.208407|8.49168|-0.030291414655286116|4.0|8.208407|8.49168|-0.030291414655286116|4.0|8.208407
PETR4|1.01|2021-09-22|8.416792|8.3126|8.309344|8.537265|2.1177724359848|2.1444406988958167|0.0266682629110168|1|1|1|1.0|0.0|0.0|0.0|0.0|8.3126|0.02702704328368981|0.0|8.395726|0.0|0.0|0.0|0.0
PETR4|1.01|2021-09-23|8.739137|8.449352|8.436328|8.774953|2.1340897520379984|2.1719014132122294|0.0378116611742309|1|0|1|1.0|8.449352|0.03853561787933568|0.0|8.53384552|8.449352|0.03853561787933568|0.0|8.53384552|8.449352|0.03853561787933568|0.0|8.53384552
PETR4|1.01|2021-09-24|8.758673|8.644713|8.618665|8.81077|2.1569479202036086|2.175974836809915|0.0190269166063066|1|1|1|1.0|0.0|0.0|0.0|0.0|8.644713|0.01920908189780278|0.0|8.73116013|8.644713|0.01920908189780278|0.0|8.73116013
PETR4|1.01|2021-09-27|8.836818|8.836818|8.628433|8.94101|2.178926857099159|2.190648558195683|0.011721701096524|1|0|1|1.0|8.836818|0.011790669446853062|0.0|8.925186179999999|8.836818|0.011790669446853062|0.0|8.925186179999999|8.836818|0.011790669446853062|0.0|8.925186179999999
PETR4|1.01|2021-09-28|8.778209|8.853098|8.700065|9.081019|2.1807674542615323|2.2061864109860885|0.0254189567245561|1|1|1|1.0|0.0|0.0|0.0|0.0|8.853098|0.025744773185612572|0.0|8.941628979999999|8.853098|0.025744773185612572|0.0|8.941628979999999
PETR4|1.01|2021-09-29|8.918218|8.85961|8.732625|8.963802|2.1815027455894755|2.1931944673413155|0.0116917217518399|1|0|1|1.0|8.85961|0.011760337080300306|0.0|8.9482061|8.85961|0.011760337080300306|0.0|8.9482061|8.85961|0.011760337080300306|0.0|8.9482061
PETR4|1.01|2021-09-30|8.866122|8.963802|8.846586|8.980082|2.1931944673413155|2.195009013675535|0.0018145463342196|0|1|1|1.0|0.0|0.0|0.0|0.0|8.963802|0.001816193619627037|1.0|0.0|8.963802|0.001816193619627037|1.0|0.0
PETR4|1.01|2021-10-01|9.116835|8.830306|8.814026|9.116835|2.178189668602049|2.210122704380422|0.0319330357783731|1|1|1|1.0|8.830306|0.032448365889019|0.0|8.91860906|8.963802|0.01707233158429879|0.0|9.05344002|8.963802|0.01707233158429879|0.0|9.05344002
PETR4|1.01|2021-10-04|9.37406|9.03869|9.025666|9.380572|2.201514252398974|2.238640741969114|0.0371264895701397|1|0|1|1.0|9.03869|0.0378242864839927|0.0|9.129076900000001|9.03869|0.0378242864839927|0.0|9.129076900000001|9.03869|0.0378242864839927|0.0|9.129076900000001
PETR4|1.01|2021-10-05|9.579189|9.442436|9.409876|9.595469|2.245213997715474|2.261291007889898|0.016077010174424|1|1|1|1.0|0.0|0.0|0.0|0.0|9.442436|0.016206940666582105|0.0|9.53686036|9.442436|0.016206940666582105|0.0|9.53686036
PETR4|1.01|2021-10-06|9.32522|9.426156|9.269867|9.497788|2.243488378332763|2.2510589293893|0.0075705510565371|0|0|1|1.0|9.426156|0.007599280130734018|1.0|0.0|9.426156|0.007599280130734018|1.0|0.0|9.426156|0.007599280130734018|1.0|0.0
PETR4|1.01|2021-10-07|9.312196|9.344756|9.198235|9.435924|2.23481533034728|2.244524107252713|0.0097087769054331|0|1|1|1.0|9.426156|0.0010362654723727607|2.0|0.0|9.426156|0.0010362654723727607|2.0|0.0|9.426156|0.0010362654723727607|2.0|0.0
PETR4|1.01|2021-10-08|9.481508|9.442436|9.348012|9.641053|2.245213997715474|2.266030335022179|0.0208163373067051|1|1|1|1.0|9.426156|0.022797946479985984|0.0|9.52041756|9.426156|0.022797946479985984|0.0|9.52041756|9.426156|0.022797946479985984|0.0|9.52041756
PETR4|1.01|2021-10-11|9.546628|9.605237|9.491276|9.719197|2.2623084705647263|2.2741030018909676|0.0117945313262413|1|1|1|1.0|9.605237|0.011864361077191403|0.0|9.701289370000001|9.605237|0.011864361077191403|0.0|9.701289370000001|9.605237|0.011864361077191403|0.0|9.701289370000001
