ativo,target,janela,data,target_real,resultado_real,RNA,Random Forest,SVC,ensemble_tecnicas
VALE3,1.01,60,2021-08-06,1,0.0234750419253018,1,1,1,1
VALE3,1.01,60,2021-08-09,1,0.0164295622100054,1,1,1,1
VALE3,1.01,60,2021-08-10,0,-0.0126145852670863,1,1,1,1
VALE3,1.01,60,2021-08-11,0,-0.0201465221964184,1,1,1,1
VALE3,1.01,60,2021-08-12,0,-0.057338188931701,0,1,1,0
VALE3,1.01,60,2021-08-13,1,0.0193957440967471,0,0,1,0
VALE3,1.01,60,2021-08-16,1,0.0111923060718122,1,1,1,1
VALE3,1.01,60,2021-08-17,0,-0.0902212968636844,1,1,1,1
VALE3,1.01,60,2021-08-18,1,0.0264545021688102,1,1,1,1
VALE3,1.01,60,2021-08-19,1,0.0377087934049347,1,0,1,0
VALE3,1.01,60,2021-08-20,1,0.0380278858145921,1,1,1,1
VALE3,1.01,60,2021-08-23,1,0.0190179143430004,1,1,1,1
VALE3,1.01,60,2021-08-24,1,0.015486072704079,1,1,1,1
VALE3,1.01,60,2021-08-25,1,0.0216102243706641,1,1,1,1
VALE3,1.01,60,2021-08-26,1,0.0265629812841314,1,1,1,1
VALE3,1.01,60,2021-08-27,0,-0.0226145621339337,1,1,1,1
VALE3,1.01,60,2021-08-30,1,0.0189899042760928,1,1,1,1
VALE3,1.01,60,2021-08-31,1,0.0361544914964919,1,1,1,1
VALE3,1.01,60,2021-09-01,1,0.0213627670310039,1,1,1,1
VALE3,1.01,60,2021-09-02,0,-0.0545127709918369,1,1,1,1
VALE3,1.01,60,2021-09-03,0,-0.0214676396598644,1,1,1,1
VALE3,1.01,60,2021-09-06,0,-0.0177257267541479,1,1,1,1
VALE3,1.01,60,2021-09-08,1,0.0108238676180092,1,0,1,0
VALE3,1.01,60,2021-09-09,0,-0.0394723000208291,1,0,1,0
VALE3,1.01,60,2021-09-10,0,-0.0714889156721776,0,0,1,0
VALE3,1.01,60,2021-09-13,0,-0.0945874942051978,1,1,1,1
VALE3,1.01,60,2021-09-14,0,-0.112590547483578,1,0,1,0
VALE3,1.01,60,2021-09-15,0,-0.0697777326452271,0,0,1,0
VALE3,1.01,60,2021-09-16,1,0.0134783169616272,1,0,1,0
VALE3,1.01,60,2021-09-17,1,0.0806763174407594,0,0,0,1
VALE3,1.01,60,2021-09-20,1,0.0564344809114927,1,1,1,1
VALE3,1.01,60,2021-09-21,1,0.0156640166056916,1,1,1,1
VALE3,1.01,60,2021-09-22,1,0.0143939332202922,1,1,1,1
VALE3,1.01,60,2021-09-23,1,0.0132839304245586,0,1,1,0
VALE3,1.01,60,2021-09-24,0,-0.0300254426961446,1,1,1,1
VALE3,1.01,60,2021-09-27,1,0.0110996421881939,1,1,1,1
VALE3,1.01,60,2021-09-28,1,0.033918449608491,1,1,1,1
VALE3,1.01,60,2021-09-29,1,0.0121446985419713,1,1,1,1
VALE3,1.01,60,2021-09-30,0,0.0040390927202842,1,0,1,0
VALE3,1.01,60,2021-10-01,1,0.0493537002224901,1,1,1,1
VALE3,1.01,60,2021-10-04,1,0.0769838022674969,1,0,0,0
VALE3,1.01,60,2021-10-05,1,0.1220631844931914,0,1,1,0
VALE3,1.01,60,2021-10-06,1,0.0607607767939493,1,0,1,0
VALE3,1.01,60,2021-10-07,1,0.020132578083807,1,1,1,1
VALE3,1.01,60,2021-10-08,1,0.0146520031778765,0,1,1,0
VALE3,1.01,60,2021-10-11,0,-0.0108910905814617,1,1,1,1
VALE3,1.01,60,2021-10-13,1,0.0120014942344024,1,1,1,1
VALE3,1.01,60,2021-10-14,1,0.0183670878793313,1,0,1,0
VALE3,1.01,60,2021-10-15,0,-0.0594418803675291,1,0,1,0
