ativo,target,janela,data,target_real,resultado_real,RNA,Random Forest,SVC,ensemble_tecnicas
ITUB4,1.01,90,2020-07-21,0,-0.0017953001258705,1,1,1,1
ITUB4,1.01,90,2020-07-22,1,0.0428043728953482,1,1,1,1
ITUB4,1.01,90,2020-07-23,1,0.0812144174818889,1,1,1,1
ITUB4,1.01,90,2020-07-24,1,0.0698460864603234,1,1,1,1
ITUB4,1.01,90,2020-07-27,1,0.0277778183979766,1,1,1,1
ITUB4,1.01,90,2020-07-28,1,0.0120781527957367,1,1,1,1
ITUB4,1.01,90,2020-07-29,1,0.0129170904539339,1,1,1,1
ITUB4,1.01,90,2020-07-30,0,-0.0807325903076521,1,1,1,1
ITUB4,1.01,90,2020-07-31,1,0.0225091816275135,1,1,1,1
ITUB4,1.01,90,2020-08-03,1,0.0167618724249269,1,1,1,1
ITUB4,1.01,90,2020-08-04,1,0.0114722531177198,1,1,1,1
ITUB4,1.01,90,2020-08-05,1,0.0291828894726329,1,1,1,1
ITUB4,1.01,90,2020-08-06,1,0.0319937620696397,1,1,1,1
ITUB4,1.01,90,2020-08-07,1,0.0301724220613508,1,1,1,1
ITUB4,1.01,90,2020-08-10,0,-0.0532159525713544,1,1,1,1
ITUB4,1.01,90,2020-08-11,0,-0.0603347770534901,1,1,1,1
ITUB4,1.01,90,2020-08-12,0,-0.0458277134218768,1,1,1,1
ITUB4,1.01,90,2020-08-13,1,0.0260480446429944,1,0,1,0
ITUB4,1.01,90,2020-08-14,0,-0.0221293053693227,1,0,1,0
ITUB4,1.01,90,2020-08-17,0,-0.0219333838774211,1,0,1,0
ITUB4,1.01,90,2020-08-18,1,0.0209703957335603,1,0,1,0
ITUB4,1.01,90,2020-08-19,1,0.0476793111604112,1,0,1,0
ITUB4,1.01,90,2020-08-20,1,0.038477640629406,0,1,1,0
ITUB4,1.01,90,2020-08-21,1,0.0239175171518604,1,1,1,1
ITUB4,1.01,90,2020-08-24,0,-0.0085227676662281,1,1,1,1
ITUB4,1.01,90,2020-08-25,1,0.0106995536203511,1,1,1,1
ITUB4,1.01,90,2020-08-26,1,0.0280451867478208,0,1,1,0
ITUB4,1.01,90,2020-08-27,1,0.0106995536203511,1,1,1,1
ITUB4,1.01,90,2020-08-28,1,0.0556993363520099,1,1,1,1
ITUB4,1.01,90,2020-08-31,1,0.0682865540187092,1,1,1,1
ITUB4,1.01,90,2020-09-01,1,0.0472278966949555,0,1,1,0
ITUB4,1.01,90,2020-09-02,1,0.0537189746357746,1,1,1,1
ITUB4,1.01,90,2020-09-03,0,-0.049682071299363,1,1,1,1
ITUB4,1.01,90,2020-09-04,1,0.0101791466760754,1,1,1,1
ITUB4,1.01,90,2020-09-08,0,-0.0223577098086357,1,0,1,0
ITUB4,1.01,90,2020-09-09,1,0.0106557448863138,1,1,1,1
ITUB4,1.01,90,2020-09-10,1,0.0116909874562709,1,1,1,1
ITUB4,1.01,90,2020-09-11,1,0.0184951403690551,1,1,1,1
ITUB4,1.01,90,2020-09-14,0,-0.0442697578550813,1,1,1,1
ITUB4,1.01,90,2020-09-15,1,0.0193602722823218,1,1,1,1
ITUB4,1.01,90,2020-09-16,1,0.0140425154873733,1,1,1,1
ITUB4,1.01,90,2020-09-17,0,-0.0434042559897153,1,1,1,1
ITUB4,1.01,90,2020-09-18,1,0.0259341097752121,1,1,1,1
ITUB4,1.01,90,2020-09-21,1,0.0214442476082039,1,0,1,0
ITUB4,1.01,90,2020-09-22,1,0.0427574347903934,1,0,1,0
ITUB4,1.01,90,2020-09-23,1,0.0622222597945596,1,1,1,1
ITUB4,1.01,90,2020-09-24,1,0.0477860888660908,1,1,1,1
ITUB4,1.01,90,2020-09-25,1,0.0279570454537556,1,1,1,1
ITUB4,1.01,90,2020-09-28,1,0.0190203345378421,1,1,1,1
ITUB4,1.01,90,2020-09-29,1,0.0334616661951561,1,1,1,1
ITUB4,1.01,90,2020-09-30,1,0.0368070339132116,1,1,1,1
ITUB4,1.01,90,2020-10-01,1,0.0456171422342353,1,1,1,1
ITUB4,1.01,90,2020-10-02,1,0.0686619753504143,1,1,1,1
ITUB4,1.01,90,2020-10-05,1,0.0658293744983689,1,1,1,1
ITUB4,1.01,90,2020-10-06,1,0.073266450767367,1,1,1,1
ITUB4,1.01,90,2020-10-07,1,0.0831865955059465,1,1,1,1
ITUB4,1.01,90,2020-10-08,1,0.0297071430969475,1,1,1,1
ITUB4,1.01,90,2020-10-09,0,-0.0362802404900939,1,1,1,1
ITUB4,1.01,90,2020-10-13,0,-0.0221850319809396,1,1,1,1
ITUB4,1.01,90,2020-10-14,1,0.0400681808990803,1,1,1,1
ITUB4,1.01,90,2020-10-15,1,0.0653566390432678,1,1,0,0
ITUB4,1.01,90,2020-10-16,1,0.11483876634427,0,1,1,0
ITUB4,1.01,90,2020-10-19,1,0.118197300318922,1,1,1,1
ITUB4,1.01,90,2020-10-20,1,0.0840890475106483,1,1,1,1
ITUB4,1.01,90,2020-10-21,1,0.0704110699652349,1,1,0,0
ITUB4,1.01,90,2020-10-22,1,0.0154440317436874,1,1,1,1
ITUB4,1.01,90,2020-10-23,1,0.0343873595312316,1,0,1,0
ITUB4,1.01,90,2020-10-26,0,-0.1003831759877499,1,1,1,1
ITUB4,1.01,90,2020-10-27,0,-0.0080259077651153,1,1,1,1
ITUB4,1.01,90,2020-10-28,1,0.0923010194563827,1,1,1,1
ITUB4,1.01,90,2020-10-29,1,0.09753006142946,1,1,1,1
ITUB4,1.01,90,2020-10-30,1,0.0853556306420686,1,1,1,1
ITUB4,1.01,90,2020-11-03,1,0.098823556402056,1,1,1,1
ITUB4,1.01,90,2020-11-04,1,0.1426891105399597,1,1,1,1
ITUB4,1.01,90,2020-11-05,1,0.1499013403847908,1,1,1,1
ITUB4,1.01,90,2020-11-06,1,0.0901271280955002,1,1,1,1
ITUB4,1.01,90,2020-11-09,1,0.0542495176861386,1,1,1,1
ITUB4,1.01,90,2020-11-10,1,0.0288595095407218,1,1,1,1
ITUB4,1.01,90,2020-11-11,1,0.0418719310893587,1,1,1,1
ITUB4,1.01,90,2020-11-12,1,0.0511182678695223,1,1,1,1
ITUB4,1.01,90,2020-11-13,1,0.0203308279387699,1,1,1,1
ITUB4,1.01,90,2020-11-16,0,-0.027919660922846,1,1,1,1
ITUB4,1.01,90,2020-11-17,0,-0.0180088230517778,1,1,1,1
ITUB4,1.01,90,2020-11-18,1,0.0442906605390951,1,0,1,0
ITUB4,1.01,90,2020-11-19,1,0.0508356418377982,0,0,1,0
ITUB4,1.01,90,2020-11-20,1,0.0461005322107046,1,1,1,1
ITUB4,1.01,90,2020-11-23,1,0.0371134289809937,1,1,1,1
ITUB4,1.01,90,2020-11-24,0,-0.03578660750852,1,1,1,1
ITUB4,1.01,90,2020-11-25,1,0.0408332238538822,1,1,1,1
ITUB4,1.01,90,2020-11-26,1,0.0494321492152238,1,1,1,1
ITUB4,1.01,90,2020-11-27,1,0.0664901952398673,1,1,1,1
ITUB4,1.01,90,2020-11-30,1,0.062994829341191,1,1,1,1
ITUB4,1.01,90,2020-12-01,1,0.038101594443231,1,1,1,1
ITUB4,1.01,90,2020-12-02,1,0.0328467293667715,1,1,1,1
ITUB4,1.01,90,2020-12-03,1,0.0301124968107175,1,1,1,1
ITUB4,1.01,90,2020-12-04,1,0.0485950358689428,0,1,1,0
ITUB4,1.01,90,2020-12-07,1,0.0420499401720753,0,1,1,0
ITUB4,1.01,90,2020-12-08,1,0.043764374806493,1,1,1,1
ITUB4,1.01,90,2020-12-09,1,0.0312093812058198,1,1,1,1
ITUB4,1.01,90,2020-12-10,1,0.0324029464129325,1,1,1,1
ITUB4,1.01,90,2020-12-11,1,0.0225611366906675,1,1,1,1
ITUB4,1.01,90,2020-12-14,1,0.0390700816184832,1,1,1,1
ITUB4,1.01,90,2020-12-15,1,0.0300895949027364,1,1,1,1
ITUB4,1.01,90,2020-12-16,0,-0.0200689812405855,1,1,1,1
ITUB4,1.01,90,2020-12-17,1,0.0126103233473171,1,1,1,1
ITUB4,1.01,90,2020-12-18,1,0.0444444396441925,1,1,1,1
ITUB4,1.01,90,2020-12-21,1,0.0404235016713008,1,1,1,1
ITUB4,1.01,90,2020-12-22,1,0.0354406164626421,1,1,1,1
ITUB4,1.01,90,2020-12-23,0,-0.0405135301232991,1,1,1,1
ITUB4,1.01,90,2020-12-28,0,-0.0482008225666257,1,1,1,1
ITUB4,1.01,90,2020-12-29,0,-0.0197216823578263,1,1,1,1
ITUB4,1.01,90,2020-12-30,1,0.0337711057619314,1,0,1,0
ITUB4,1.01,90,2021-01-04,1,0.0881874005782368,1,1,1,1
ITUB4,1.01,90,2021-01-05,1,0.0794060470569981,1,1,1,1
ITUB4,1.01,90,2021-01-06,1,0.0565560590595639,1,1,1,1
ITUB4,1.01,90,2021-01-07,1,0.015487388545561,1,1,1,1
ITUB4,1.01,90,2021-01-08,1,0.0144749137059647,1,0,1,0
ITUB4,1.01,90,2021-01-11,1,0.023617181899169,1,1,1,1
ITUB4,1.01,90,2021-01-12,1,0.023617181899169,1,1,1,1
ITUB4,1.01,90,2021-01-13,1,0.0287320828497581,1,1,1,1
ITUB4,1.01,90,2021-01-14,1,0.0106084357419229,1,1,1,1
ITUB4,1.01,90,2021-01-15,0,-0.0552747969843345,1,1,1,1
ITUB4,1.01,90,2021-01-18,0,-0.0704985864229434,1,1,1,1
ITUB4,1.01,90,2021-01-19,0,-0.0886150239810069,1,1,1,1
ITUB4,1.01,90,2021-01-20,0,-0.0673328039288109,1,0,1,0
ITUB4,1.01,90,2021-01-21,1,0.0222649824911711,1,0,1,0
ITUB4,1.01,90,2021-01-22,1,0.0296653672424476,1,0,1,0
ITUB4,1.01,90,2021-01-26,1,0.0540732807763564,1,0,1,0
ITUB4,1.01,90,2021-01-27,1,0.0473665207343632,1,1,1,1
ITUB4,1.01,90,2021-01-28,1,0.011293621093275,1,1,1,1
ITUB4,1.01,90,2021-01-29,1,0.0144827703521874,1,1,1,1
ITUB4,1.01,90,2021-02-01,0,-0.0343878997321204,1,1,1,1
ITUB4,1.01,90,2021-02-02,0,-0.0417246003802067,1,1,1,1
ITUB4,1.01,90,2021-02-03,0,-0.0224325147761027,1,1,1,1
ITUB4,1.01,90,2021-02-04,0,-0.0219003777680932,1,1,1,1
ITUB4,1.01,90,2021-02-05,1,0.0146428705164751,1,0,1,0
ITUB4,1.01,90,2021-02-08,1,0.0334667309687555,1,0,1,0
ITUB4,1.01,90,2021-02-09,1,0.0136200883551695,0,0,1,0
ITUB4,1.01,90,2021-02-10,1,0.0182207951895061,1,1,1,1
ITUB4,1.01,90,2021-02-11,1,0.0352342371766787,1,1,1,1
ITUB4,1.01,90,2021-02-12,1,0.0251798359921979,0,1,1,0
ITUB4,1.01,90,2021-02-17,1,0.0207736329190337,1,1,1,1
ITUB4,1.01,90,2021-02-18,1,0.0111151196529759,0,1,1,0
ITUB4,1.01,90,2021-02-19,1,0.0365348485360947,1,1,1,1
ITUB4,1.01,90,2021-02-22,1,0.0621382322411783,1,1,1,1
ITUB4,1.01,90,2021-02-23,0,-0.0913225913590477,1,1,1,1
ITUB4,1.01,90,2021-02-24,0,-0.0360118712557699,1,1,1,1
ITUB4,1.01,90,2021-02-25,0,-0.0135430252372836,1,1,1,1
ITUB4,1.01,90,2021-02-26,1,0.0463320223016965,1,1,1,1
ITUB4,1.01,90,2021-03-01,1,0.1434442933181736,1,0,1,0
ITUB4,1.01,90,2021-03-02,1,0.0857586160532484,1,1,1,1
ITUB4,1.01,90,2021-03-03,1,0.0753266620217889,1,1,1,1
ITUB4,1.01,90,2021-03-04,1,0.046763898205927,1,1,1,1
ITUB4,1.01,90,2021-03-05,1,0.0401486977823954,1,1,1,1
ITUB4,1.01,90,2021-03-08,1,0.0473328298302244,1,1,1,1
ITUB4,1.01,90,2021-03-09,1,0.0284028508776768,1,1,1,1
ITUB4,1.01,90,2021-03-10,1,0.0101449607834034,1,1,1,1
ITUB4,1.01,90,2021-03-11,1,0.0331491705943713,1,1,1,1
ITUB4,1.01,90,2021-03-12,1,0.0578269000833795,1,1,1,1
ITUB4,1.01,90,2021-03-15,1,0.0439840183544875,1,1,1,1
ITUB4,1.01,90,2021-03-16,1,0.0692479720168266,1,1,1,1
ITUB4,1.01,90,2021-03-17,1,0.0282849904767277,1,1,1,1
ITUB4,1.01,90,2021-03-18,1,0.0120396528883444,1,1,1,1
ITUB4,1.01,90,2021-03-19,1,0.0189352999389413,1,1,1,1
ITUB4,1.01,90,2021-03-22,1,0.0185714213644911,1,1,1,1
ITUB4,1.01,90,2021-03-23,1,0.0224944756312401,1,1,1,1
ITUB4,1.01,90,2021-03-24,1,0.0593470182772912,1,1,1,1
ITUB4,1.01,90,2021-03-25,1,0.0374272809220519,1,1,1,1
ITUB4,1.01,90,2021-03-26,1,0.0152915622105445,1,1,1,1
ITUB4,1.01,90,2021-03-29,1,0.0255028571265143,1,1,1,1
ITUB4,1.01,90,2021-03-30,0,-0.0411674591974341,1,1,1,1
ITUB4,1.01,90,2021-03-31,0,-0.0440810652683939,1,1,1,1
ITUB4,1.01,90,2021-04-01,0,-0.0248537609495226,1,1,1,1
ITUB4,1.01,90,2021-04-05,0,-0.0312726944325443,1,1,1,1
ITUB4,1.01,90,2021-04-06,1,0.0122131987245313,1,1,1,1
ITUB4,1.01,90,2021-04-07,1,0.0159200435265542,1,1,1,1
ITUB4,1.01,90,2021-04-08,1,0.0588013779655249,1,1,1,1
ITUB4,1.01,90,2021-04-09,1,0.048134370322842,1,1,1,1
ITUB4,1.01,90,2021-04-12,1,0.0342288938632082,1,1,1,1
ITUB4,1.01,90,2021-04-13,1,0.0270467861948544,1,1,1,1
ITUB4,1.01,90,2021-04-14,1,0.0159074178034333,1,1,1,1
ITUB4,1.01,90,2021-04-15,1,0.0221898468426899,1,1,1,1
ITUB4,1.01,90,2021-04-16,0,-0.0125537985959441,1,1,1,1
ITUB4,1.01,90,2021-04-19,1,0.0178766828608087,1,1,1,1
ITUB4,1.01,90,2021-04-20,1,0.0134398542538851,1,1,1,1
ITUB4,1.01,90,2021-04-22,1,0.0331194064646742,1,1,1,1
ITUB4,1.01,90,2021-04-23,1,0.0267160254810165,1,1,1,1
ITUB4,1.01,90,2021-04-26,1,0.0341912483841178,1,1,1,1
ITUB4,1.01,90,2021-04-27,1,0.0301598584678914,1,1,1,1
ITUB4,1.01,90,2021-04-28,0,-0.0516478443557051,1,1,1,1
ITUB4,1.01,90,2021-04-29,1,0.0436151124843919,1,1,1,1
ITUB4,1.01,90,2021-04-30,1,0.0234657090354752,1,1,1,1
ITUB4,1.01,90,2021-05-03,0,-0.0167259863540787,1,1,1,1
ITUB4,1.01,90,2021-05-04,1,0.0498141083872087,1,1,1,1
ITUB4,1.01,90,2021-05-05,1,0.032163740569477,1,1,1,1
ITUB4,1.01,90,2021-05-06,1,0.0302809216173971,1,1,1,1
ITUB4,1.01,90,2021-05-07,1,0.0325262457639496,1,1,1,1
ITUB4,1.01,90,2021-05-10,1,0.0519105712525724,1,1,1,1
ITUB4,1.01,90,2021-05-11,1,0.0534296098273321,0,1,1,0
ITUB4,1.01,90,2021-05-12,1,0.059398724225351,1,1,1,1
ITUB4,1.01,90,2021-05-13,1,0.0205861694662883,1,1,1,1
ITUB4,1.01,90,2021-05-14,1,0.0294423161492605,1,1,1,1
ITUB4,1.01,90,2021-05-17,1,0.0319444151788737,1,1,1,1
ITUB4,1.01,90,2021-05-18,1,0.0417104757473452,1,1,1,1
ITUB4,1.01,90,2021-05-19,1,0.0181568715910158,1,1,1,1
ITUB4,1.01,90,2021-05-20,0,0.004054369766641,1,1,1,1
ITUB4,1.01,90,2021-05-21,0,-0.0108909888930758,1,1,1,1
ITUB4,1.01,90,2021-05-24,1,0.0143246709974029,1,1,1,1
ITUB4,1.01,90,2021-05-25,1,0.0292296847100561,1,0,1,0
ITUB4,1.01,90,2021-05-26,1,0.0413453622988138,1,1,1,1
ITUB4,1.01,90,2021-05-27,1,0.0944996155901241,1,1,1,1
ITUB4,1.01,90,2021-05-28,1,0.0918927009076051,1,1,1,1
ITUB4,1.01,90,2021-05-31,1,0.1119302912001642,1,1,1,1
ITUB4,1.01,90,2021-06-01,1,0.0825448653070464,1,1,1,1
ITUB4,1.01,90,2021-06-02,1,0.0829901928017131,1,1,1,1
ITUB4,1.01,90,2021-06-04,1,0.0591697545051483,0,0,1,0
ITUB4,1.01,90,2021-06-07,1,0.0417428700457789,1,1,1,1
ITUB4,1.01,90,2021-06-08,1,0.0465258782031916,1,1,1,1
ITUB4,1.01,90,2021-06-09,0,-0.0285714061229996,1,1,1,1
ITUB4,1.01,90,2021-06-10,1,0.0172518146807842,1,1,1,1
ITUB4,1.01,90,2021-06-11,1,0.0425015350033355,1,1,1,1
ITUB4,1.01,90,2021-06-14,1,0.0482295345467318,1,1,1,1
ITUB4,1.01,90,2021-06-15,1,0.0507955778460527,1,1,1,1
ITUB4,1.01,90,2021-06-16,1,0.0202020038625523,0,1,1,0
ITUB4,1.01,90,2021-06-17,0,-0.0290076483557939,1,1,1,1
ITUB4,1.01,90,2021-06-18,1,0.0161390312617653,1,1,1,1
ITUB4,1.01,90,2021-06-21,1,0.0121005049039837,1,1,1,1
ITUB4,1.01,90,2021-06-22,1,0.0177847102961952,0,1,1,0
ITUB4,1.01,90,2021-06-23,0,-0.0627913971100218,1,1,1,1
ITUB4,1.01,90,2021-06-24,0,-0.0681676276296294,1,1,1,1
ITUB4,1.01,90,2021-06-25,0,-0.036804743237627,1,0,1,0
ITUB4,1.01,90,2021-06-28,0,-0.0077626069229377,1,0,1,0
ITUB4,1.01,90,2021-06-29,0,-0.0128367402431293,0,0,1,0
ITUB4,1.01,90,2021-06-30,1,0.0104061791151774,1,0,1,0
ITUB4,1.01,90,2021-07-01,0,-0.0066934350348086,0,0,1,0
ITUB4,1.01,90,2021-07-02,0,-0.0144683377106663,1,1,1,1
ITUB4,1.01,90,2021-07-05,1,0.0176390853104007,1,0,1,0
ITUB4,1.01,90,2021-07-06,1,0.0152129693614808,1,0,1,0
ITUB4,1.01,90,2021-07-07,1,0.0583190498343204,1,1,1,1
ITUB4,1.01,90,2021-07-08,1,0.0493197452532272,1,0,1,0
ITUB4,1.01,90,2021-07-12,1,0.0457627319514781,1,1,1,1
ITUB4,1.01,90,2021-07-13,1,0.0215231611782233,1,1,1,1
ITUB4,1.01,90,2021-07-14,0,-0.0194239412419426,1,1,1,1
ITUB4,1.01,90,2021-07-15,0,-0.0124286316595101,1,1,1,1
ITUB4,1.01,90,2021-07-16,1,0.0334494619355607,1,1,1,1
ITUB4,1.01,90,2021-07-19,1,0.0309349647391798,1,1,1,1
ITUB4,1.01,90,2021-07-20,1,0.0164046686712102,1,1,1,1
ITUB4,1.01,90,2021-07-21,1,0.0203942731368897,1,1,1,1
ITUB4,1.01,90,2021-07-22,1,0.0688120632502451,1,1,1,1
ITUB4,1.01,90,2021-07-23,1,0.0735900807239835,1,1,1,1
ITUB4,1.01,90,2021-07-26,1,0.0583051173777786,1,1,1,1
ITUB4,1.01,90,2021-07-27,1,0.0456253707122906,1,1,1,1
ITUB4,1.01,90,2021-07-28,1,0.0209068823921776,1,1,1,1
ITUB4,1.01,90,2021-07-29,1,0.0370264848580883,1,0,0,0
ITUB4,1.01,90,2021-07-30,1,0.0230519279136973,1,1,1,1
ITUB4,1.01,90,2021-08-02,0,-0.0178343819982774,1,1,1,1
ITUB4,1.01,90,2021-08-03,1,0.027795908205231,1,1,1,1
ITUB4,1.01,90,2021-08-04,1,0.0407284562181797,1,0,1,0
ITUB4,1.01,90,2021-08-05,1,0.0434926487528801,1,1,1,1
ITUB4,1.01,90,2021-08-06,1,0.0214494464410146,1,1,1,1
ITUB4,1.01,90,2021-08-09,0,-0.0121951374336694,0,1,1,0
ITUB4,1.01,90,2021-08-10,1,0.0292763210688704,1,1,1,1
ITUB4,1.01,90,2021-08-11,1,0.0137966597178114,1,1,0,0
ITUB4,1.01,90,2021-08-12,1,0.0277938557254502,1,1,1,1
ITUB4,1.01,90,2021-08-13,1,0.0163078750554883,1,1,1,1
ITUB4,1.01,90,2021-08-16,1,0.0267238488108989,1,1,1,1
ITUB4,1.01,90,2021-08-17,1,0.0332005496782998,1,1,1,1
ITUB4,1.01,90,2021-08-18,1,0.0371237184956325,1,1,1,1
ITUB4,1.01,90,2021-08-19,1,0.0489864720494095,1,1,1,1
ITUB4,1.01,90,2021-08-20,1,0.0398526320642387,1,1,1,1
ITUB4,1.01,90,2021-08-23,1,0.0264462406887198,1,1,1,1
ITUB4,1.01,90,2021-08-24,0,-0.006829253334292,1,1,1,1
ITUB4,1.01,90,2021-08-25,1,0.0119741193746845,1,1,1,1
ITUB4,1.01,90,2021-08-26,1,0.0402809548416598,1,1,1,1
ITUB4,1.01,90,2021-08-27,1,0.0311289430660963,1,1,1,1
ITUB4,1.01,90,2021-08-30,1,0.033148779845135,1,1,1,1
ITUB4,1.01,90,2021-08-31,1,0.0183515711411952,1,1,1,1
ITUB4,1.01,90,2021-09-01,0,-0.0702492614391222,1,1,1,1
ITUB4,1.01,90,2021-09-02,0,-0.0341852008779255,1,1,1,1
ITUB4,1.01,90,2021-09-03,1,0.0202224447897452,1,1,1,1
ITUB4,1.01,90,2021-09-06,0,-0.0289614311639029,1,1,1,1
ITUB4,1.01,90,2021-09-08,1,0.0241712690736959,1,1,1,1
ITUB4,1.01,90,2021-09-09,0,-0.0332203148702248,1,0,1,0
ITUB4,1.01,90,2021-09-10,0,-0.0282986741590129,1,1,1,1
ITUB4,1.01,90,2021-09-13,0,-0.0439862292437968,1,0,1,0
ITUB4,1.01,90,2021-09-14,0,-0.0640275446022548,1,0,1,0
ITUB4,1.01,90,2021-09-15,1,0.012005637147286,1,0,1,0
ITUB4,1.01,90,2021-09-16,0,-0.0252897427978466,1,0,1,0
ITUB4,1.01,90,2021-09-17,1,0.060439586876869,1,1,1,1
ITUB4,1.01,90,2021-09-20,1,0.05966325135598,1,0,1,0
ITUB4,1.01,90,2021-09-21,1,0.0731796512194113,1,1,1,1
ITUB4,1.01,90,2021-09-22,1,0.0601504073230376,1,1,1,1
ITUB4,1.01,90,2021-09-23,1,0.0389474065059218,1,1,1,1
ITUB4,1.01,90,2021-09-24,1,0.0415054840030948,1,1,1,1
ITUB4,1.01,90,2021-09-27,1,0.0333845469654519,1,1,1,1
ITUB4,1.01,90,2021-09-28,1,0.0431232427426875,1,1,1,1
ITUB4,1.01,90,2021-09-29,1,0.0464421558797345,1,1,1,1
ITUB4,1.01,90,2021-09-30,1,0.0448226136101448,1,1,1,1
ITUB4,1.01,90,2021-10-01,1,0.0254545464602167,1,1,1,1
ITUB4,1.01,90,2021-10-04,1,0.0317072937276574,1,1,1,1
ITUB4,1.01,90,2021-10-05,1,0.0325865615654548,1,1,1,1
ITUB4,1.01,90,2021-10-06,0,-0.0346199618170117,1,1,1,1
ITUB4,1.01,90,2021-10-07,1,0.0279805604028346,1,1,1,1
ITUB4,1.01,90,2021-10-08,1,0.0117982051231784,1,1,1,1
ITUB4,1.01,90,2021-10-11,1,0.0308641902280213,1,1,1,1
ITUB4,1.01,90,2021-10-13,1,0.0253786199605245,1,1,1,1
ITUB4,1.01,90,2021-10-14,1,0.0342691861970516,1,1,1,1
ITUB4,1.01,90,2021-10-15,1,0.023189617837914,1,1,1,1
ITUB4,1.01,90,2021-10-18,1,0.0182186639838548,1,1,1,1
ITUB4,1.01,90,2021-10-19,1,0.024439935114723,1,1,1,1
ITUB4,1.01,90,2021-10-20,1,0.0315832846173529,1,1,1,1
ITUB4,1.01,90,2021-10-21,1,0.0132670340145359,1,1,1,1
ITUB4,1.01,90,2021-10-22,1,0.0325306495736845,1,1,1,1
ITUB4,1.01,90,2021-10-25,1,0.0316589790915677,1,1,1,1
ITUB4,1.01,90,2021-10-26,1,0.0234506059498256,1,1,1,1
ITUB4,1.01,90,2021-10-27,1,0.0514930535614301,1,1,1,1
ITUB4,1.01,90,2021-10-28,1,0.0396341430290116,1,1,1,1
ITUB4,1.01,90,2021-10-29,1,0.0489244873464975,1,1,1,1
ITUB4,1.01,90,2021-11-01,1,0.035818384436663,0,1,1,0
ITUB4,1.01,90,2021-11-03,1,0.0102123962957607,1,1,1,1
ITUB4,1.01,90,2021-11-04,0,-0.0170212865038204,1,1,1,1
ITUB4,1.01,90,2021-11-05,1,0.0320175690689543,1,1,1,1
ITUB4,1.01,90,2021-11-08,1,0.0293088475990188,1,1,1,1
ITUB4,1.01,90,2021-11-09,1,0.0443852907718325,1,1,1,1
ITUB4,1.01,90,2021-11-10,0,-0.0247546374733381,1,1,1,1
ITUB4,1.01,90,2021-11-11,1,0.0165002030517336,1,1,1,1
ITUB4,1.01,90,2021-11-12,1,0.0142981083277886,1,1,1,1
ITUB4,1.01,90,2021-11-16,1,0.0109027241030994,1,1,1,1
ITUB4,1.01,90,2021-11-17,0,-0.0043991574343631,1,1,1,1
ITUB4,1.01,90,2021-11-18,1,0.0468047693498809,1,1,1,1
ITUB4,1.01,90,2021-11-19,1,0.0672421066258708,1,1,1,1
ITUB4,1.01,90,2021-11-22,1,0.0557303067445305,1,1,1,1
ITUB4,1.01,90,2021-11-23,1,0.0576316950770274,1,1,1,1
ITUB4,1.01,90,2021-11-24,1,0.0168830873977587,1,1,1,1
ITUB4,1.01,90,2021-11-25,1,0.018892790540349,1,1,1,1
ITUB4,1.01,90,2021-11-26,0,0.0003557636285826,1,1,1,1
ITUB4,1.01,90,2021-11-29,1,0.041386057701706,1,1,1,1
ITUB4,1.01,90,2021-11-30,1,0.0536347572662667,1,1,1,1
ITUB4,1.01,90,2021-12-01,1,0.0592691172032591,1,1,1,1
ITUB4,1.01,90,2021-12-02,1,0.0348279988374164,1,1,1,1
ITUB4,1.01,90,2021-12-03,1,0.0290043383694278,1,1,1,1
ITUB4,1.01,90,2021-12-06,0,-0.0618120507258376,1,1,1,1
ITUB4,1.01,90,2021-12-07,0,-0.0658293419037054,1,1,1,1
ITUB4,1.01,90,2021-12-08,0,-0.0438981392036046,1,1,1,1
ITUB4,1.01,90,2021-12-09,0,-0.0255834812574191,1,1,1,1
ITUB4,1.01,90,2021-12-10,0,-0.0121621902796168,1,0,1,0
ITUB4,1.01,90,2021-12-13,1,0.0183823330881811,1,0,1,0
ITUB4,1.01,90,2021-12-14,0,-0.0360565563354642,1,0,1,0
ITUB4,1.01,90,2021-12-15,0,-0.0342465322563038,1,0,1,0
ITUB4,1.01,90,2021-12-16,1,0.0101710822135629,0,0,1,0
ITUB4,1.01,90,2021-12-17,0,-0.0065177060386053,1,0,1,0
ITUB4,1.01,90,2021-12-20,1,0.024067948070755,0,1,1,0
ITUB4,1.01,90,2021-12-21,1,0.0221384703628604,1,0,1,0
ITUB4,1.01,90,2021-12-22,1,0.0173465010246824,0,1,1,0
ITUB4,1.01,90,2021-12-23,1,0.0102421094892368,1,1,1,1
ITUB4,1.01,90,2021-12-27,0,-0.0047098264950297,1,1,1,1
ITUB4,1.01,90,2021-12-28,1,0.0310585903132063,1,1,1,1
ITUB4,1.01,90,2021-12-29,1,0.0372539890194989,1,1,1,1
ITUB4,1.01,90,2021-12-30,1,0.0505431701703291,1,1,1,1
ITUB4,1.01,90,2022-01-03,1,0.0476410159453579,1,1,1,1
ITUB4,1.01,90,2022-01-04,1,0.0357628155006652,1,1,1,1
ITUB4,1.01,90,2022-01-05,1,0.0790203321696605,1,0,1,0
ITUB4,1.01,90,2022-01-06,1,0.0638297664373066,1,1,1,1
ITUB4,1.01,90,2022-01-07,1,0.0553832041285577,1,1,1,1
ITUB4,1.01,90,2022-01-10,1,0.0465115934802304,1,1,1,1
ITUB4,1.01,90,2022-01-11,1,0.025365427611935,1,1,1,1
